Sentence_id	Prior_Emotion	Sentence	Temporal_Distance	Intensity	Duration	Gender	City	Country	Worker_id	Time	Angst
954	guilt	I felt ... when I lost a gold ring in the autumnal park because I was wearing it on the fabric glove on top and then took off my glove.	J	Mi	Es	Ml	Wuppertal	DEU	21	1/18/2019 21:08:51	0
923	guilt	I felt ... when I had to work longer because of an away appointment and my dog ​​was alone at home all day.	M	Mi	Es	Ml	Kassel	DEU	9	1/7/2019 15:03:14	0
582	guilt	I felt ... when I dropped my wife's favorite cup.	M	I	Es	Ml	Bad Vilbel	DEU	28	1/7/2019 10:10:23	1
878	shame	I felt ... because I knew I had to be examined for hemorrhoids.	J	I	Ms	Fl	Vienna	AUT	24	1/8/2019 19:29:40	0
649	shame	I felt ... because I had to admit I never read this book.	J	S	Tol	Ml	nan	DEU	52	1/1/2019 19:28:43	0
928	sadness	I felt ... when my first cat died.	J	I	Ms	Fl	Vienna	AUT	24	1/8/2019 19:31:01	0
681	guilt	I felt ... because I forgot to inform the employee.	J	I	Tol	Ml	nan	DEU	7	1/9/2019 11:08:01	0
498	sadness	I felt ... when I had to finish my year abroad in New Zealand.	J	I	Es	Fl	nan	DEU	15	1/16/2019 21:32:00	0
558	disgust	I felt ... when I once discovered a long black hair in my mashed potatoes while eating in the canteen.	M	Mi	Es	Ml	Kassel	DEU	9	1/1/2019 18:11:24	0
751	shame	I felt ... because my fly was open at work.	J	I	Epm	Ml	nan	DEU	17	1/3/2019 18:20:13	3
1030	fear	As a leader of an event, a problem arose that I had no solution for. I felt ... that the situation escalated.	M	Mi	Es	Ml	nan	AUT	10	1/10/2019 17:03:12	5
874	anger	I felt ... when I had a car accident.	M	Mi	Epm	Ml	nan	DEU	19	1/7/2019 20:16:35	0
1022	shame	I felt ... when a good friend of mine in a restaurant bragged about their money.	M	S	Tol	Ml	Bremen	DEU	39	1/8/2019 21:49:09	0
1023	anger	I felt ... when the German national team retired in the preliminary round of the World Cup.	T	Mi	Epm	Ml	Gelsenkirchen	DEU	48	1/8/2019 22:34:47	0
479	anger	I felt ... as I read the primitive reactions of a soccer player of the FCB to the tweet to his gilded steak.	T	I	Epm	Fl	nan	DEU	53	1/9/2019 14:37:07	0
739	disgust	I felt ... when I had to change a diaper.	J	S	Epm	Ml	Aachen	DEU	40	12/31/2018 16:45:22	5
969	fear	I felt ... as a small child, when I was walking with my mother in the winter, we were just walking over a frozen lake when a man with a big, barking dog approached us. At that time I was terrified of this big, noisy animal.	J	S	Tol	Ml	Salach	DEU	7	1/9/2019 11:06:39	1
915	sadness	I felt ... when I lost my dog.	M	Mi	Epm	Ml	nan	AUT	47	1/8/2019 20:26:50	0
134	guilt	I felt ... when I took somebody out of the shopping cart because it was the last product that existed and I really wanted it.	J	S	Ms	Fl	Pocking	DEU	44	1/9/2019 16:13:07	5
770	fear	I felt ... when my daughter was first born with the coccyx. Because she had the umbilical wound around her neck, I had very big ... around her.	W	N	Epm	Ml	Barntrup	DEU	30	1/8/2019 06:05:57	5
683	fear	I felt ... when I walked down the stairs by myself at night.	W	S	Tol	Ml	Wesel	DEU	5	1/9/2019 18:56:10	0
1018	sadness	I felt ... when I could not see my children for several days.	J	I	Epm	Ml	Aachen	DEU	40	1/8/2019 14:24:08	5
731	anger	I felt ... when a bus driver missed my bike and almost ran over it.	W	S	Tol	Ml	Stralsund	DEU	27	1/13/2019 10:05:35	0
516	anger	I felt ... that the limits for lucky knights are only open again in Germany.	W	I	Ms	Ml	nan	DEU	8	1/8/2019 13:28:58	0
545	joy	I felt ... when Christmas was and you were with the whole family.	T	S	Tol	Ml	Düsseldorf	DEU	31	1/17/2019 15:32:53	0
1036	joy	I felt ... when the weekend started.	W	I	Es	Ml	Stralsund	DEU	27	1/13/2019 10:05:33	0
728	anger	I felt ... that the Greens and the SPD are so naive and self-destructive.	W	S	Tol	Fl	Ratingen	DEU	3	1/12/2019 08:43:08	0
196	anger	I felt ... when somebody damaged my car while parking and just disappeared.	W	I	Epm	Ml	nan	DEU	52	1/9/2019 19:33:29	5
945	fear	I felt ... when I had a nightmare.	M	Mi	Epm	Ml	Dortmund	DEU	20	1/16/2019 16:25:32	0
61	guilt	I felt ... because I did not follow my exercise program.	T	I	Epm	Ml	Esslingen	DEU	38	1/7/2019 19:08:11	4
706	fear	I felt ... when my heart raced uncontrollably at night.	M	I	Tol	Ml	nan	DEU	28	1/17/2019 21:35:38	0
886	sadness	I felt ... when I heard that my neighbor had died.	M	Mi	Epm	Fl	nan	DEU	3	1/12/2019 08:43:01	0
908	shame	I felt ... when I was told that I had stepped into a dog pile.	T	I	Epm	Ml	Stuttgart	DEU	36	1/4/2019 15:30:37	0
644	guilt	I felt ... when I accidentally pushed my two-year-old nephew against a chair and he hit his head.	T	I	Epm	Ml	nan	DEU	28	1/16/2019 06:29:34	0
478	guilt	ml	M	I	Es	Ml	Salach	DEU	7	1/9/2019 11:18:54	0
914	disgust	I felt ... when I saw a snail.	M	S	Ms	Ml	nan	DEU	19	1/8/2019 17:44:07	0
884	guilt	I felt ... when I accused a good acquaintance of the theft.	W	N	Epm	Ml	nan	AUT	10	1/10/2019 17:06:53	0
1031	shame	I felt ... when I was naked in the sauna	J	I	Ms	Ml	Stuttgart	DEU	36	1/10/2019 20:18:09	0
896	anger	I felt ... when my brother was beaten by other kids at school.	J	I	Tol	Ml	nan	DEU	40	12/31/2018 17:39:10	0
732	guilt	I felt ... when my grandfather got dementia and moved to my parents, but I seldom visited him.	J	S	Ms	Fl	Püttlingen	DEU	15	1/15/2019 19:32:25	0
1034	anger	I felt ... when I hit my head on the mirror cabinet corner in the bathroom, so that he had bled. In anger, I even destroyed this cabinet.	J	N	Epm	Ml	nan	DEU	20	1/12/2019 15:48:23	0
65	anger	I felt ... when there was a big disturbance of the night in front of my house.	T	I	Ms	Ml	nan	DEU	30	1/8/2019 05:58:41	5
752	fear	I felt ... when my physical health was at stake.	T	S	Ms	Fl	Dortmund	DEU	3	1/3/2019 19:45:37	4
726	fear	I felt ... when the hospital contacted me because my dad had to be operated on.	J	I	Es	Ml	Stuttgart	DEU	36	1/10/2019 20:11:25	0
1009	anger	I felt ... when another child hit my brother.	W	I	Es	Ml	Bremen	DEU	39	1/8/2019 21:34:38	0
922	anger	I felt ... when I realized I had forgotten my purse at home and was about to buy concert tickets.	W	S	Ms	Fl	Dresden	DEU	50	1/7/2019 10:45:42	0
811	guilt	I felt ... when I could not keep a secret for myself.	M	I	Epm	Ml	nan	DEU	21	1/6/2019 20:09:09	0
577	disgust	I felt ... sitting in the subway in Berlin and asking a beggar for a change with a horrible stench.	J	N	Epm	Ml	nan	DEU	20	1/12/2019 16:04:29	1
735	shame	I felt ... because I ran out of money while vacationing.	J	I	Tol	Ml	nan	DEU	38	1/17/2019 16:19:27	0
532	anger	I felt ... when my new bike was broken after only a few weeks.	J	S	Tol	Ml	nan	DEU	22	1/12/2019 16:04:22	0
926	joy	I felt ... when I had my Master in my pocket.	J	I	Tol	Ml	Lübeck	DEU	8	1/8/2019 13:35:07	1
1013	guilt	I felt ... when I stole as a child.	M	I	Ms	Ml	Bad Vilbel	DEU	28	1/7/2019 09:59:03	1
839	anger	I felt ... because I was helpless in bed after a lumbago.	W	I	Ms	Ml	Stuttgart	DEU	36	1/4/2019 15:23:50	0
843	joy	I felt ... when I finally met my old classmates at the Christmas market.	T	I	Ms	Fl	Dresden	DEU	50	1/7/2019 06:34:52	0
517	joy	I felt ... when I got my wish present for Christmas.	J	I	Ms	Ml	Aachen	DEU	40	1/8/2019 14:31:26	0
203	joy	I felt ... when a chance acquaintance invited me on a date.	T	I	Es	Fl	Ratingen	DEU	3	1/12/2019 08:37:33	5
860	fear	I felt ... when I was surprised by the flash of ice, and had to drive on.	W	S	Tol	Ml	Bremen	DEU	39	1/8/2019 21:50:04	0
591	joy	I felt ... when I got a call that my cousin was getting married.	M	S	Es	Ml	Bremen	DEU	39	1/8/2019 21:46:32	0
500	shame	I felt ... when I took too little time on the toilet and realized that the last few drops of urine had landed in my underpants.	J	I	Epm	Ml	Karlsruhe	DEU	36	1/16/2019 23:24:47	0
543	disgust	I felt ... when, as a child, my mother always had spills and a handkerchief on my face.	W	S	Tol	Fl	Püttlingen	DEU	15	1/16/2019 21:31:54	0
881	joy	I felt ... when I bought a bowl of salad and rolls for a homeless man sitting in front of the shop with his dog, and he was very pleased.	J	Mi	Epm	Ml	Salach	DEU	7	1/9/2019 11:19:46	3
715	shame	I felt ... when I had to hold a previous day for which I did not learn	J	Mi	Ms	Ml	Aachen	DEU	40	1/8/2019 13:12:42	0
684	anger	I felt ... after the first time I was allowed to vote, and after a few weeks my supposedly "tactical" choice turned out to be the absolute wrong one.	W	Mi	Es	Ml	nan	AUT	10	1/10/2019 17:04:46	0
970	sadness	I felt ... when my team lost.	T	I	Tol	Fl	Affing	DEU	53	1/9/2019 14:40:29	0
458	sadness	I felt ... when I was in bed with a cold.	M	I	Ms	Fl	nan	AUT	24	1/8/2019 19:21:54	0
713	disgust	I felt ... when I heard my neighbor being lied to.	W	I	Es	Ml	Gelsenkirchen	DEU	48	1/7/2019 23:40:29	0
917	anger	I felt ... when dead children were shown as war victims on TV.	M	N	Epm	Ml	Dortmund	DEU	20	1/12/2019 16:02:50	0
995	guilt	I felt ... because I forgot to plant a plant.	M	I	Ms	Fl	nan	AUT	24	1/2/2019 20:15:45	0
716	anger	I felt ... because I realized I was lying.	T	Mi	Ms	Ml	Lübeck	DEU	8	1/8/2019 13:23:14	0
848	anger	I felt ... when I was dissatisfied with work.	J	S	Tol	Ml	Hamm	DEU	33	1/9/2019 13:36:22	0
492	joy	I felt ... when my football club became German champion and I was at the party.	T	I	Es	Ml	nan	AUT	43	1/16/2019 12:13:21	0
67	disgust	I felt ... when I opened the refrigerator at work after the Christmas holidays and saw huge green moldy mountains.	W	S	Epm	Ml	Hamm	DEU	33	1/8/2019 14:20:51	5
451	fear	I felt ... when an oncoming car pulled over to my side of the street and approached me head-on.	J	Mi	Ms	Ml	nan	DEU	40	1/17/2019 17:02:03	2
820	fear	I felt ... when I had not learned for an important exam while studying.	T	I	Es	Ml	Stralsund	DEU	27	1/13/2019 09:58:46	0
832	disgust	I felt ... when I saw a used condom on the sidewalk.	T	I	Es	Ml	nan	DEU	26	1/2/2019 11:02:52	0
656	joy	I felt ... when I met friends.	W	N	Epm	Ml	nan	DEU	17	1/3/2019 18:28:27	0
636	sadness	I felt ... when I read on the news that a toddler lost his parents in an accident. As a father, that was a terrible idea for me.	M	I	Ms	Ml	Köln	DEU	19	1/11/2019 11:12:21	0
619	guilt	I felt ... when I told a friend the wrong departure time and that's why he missed the train.	W	Mi	Epm	Ml	Dormagen	DEU	5	1/18/2019 10:10:06	0
536	shame	I felt ... when I changed into a swimming pool and was watched by a woman.	M	Mi	Tol	Ml	nan	DEU	28	1/16/2019 11:10:46	0
902	joy	I felt ... because I got mail from a long-forgotten school friend.	M	I	Ms	Fl	nan	AUT	24	1/2/2019 20:13:54	0
818	guilt	I felt ... because I forgot the appointment.	T	I	Es	Ml	nan	DEU	22	1/12/2019 16:02:10	0
1017	disgust	I felt ... when someone stinked off in the train.	W	Mi	Ms	Ml	nan	DEU	8	1/8/2019 13:33:17	0
912	anger	I felt ... when my favorite team lost again.	M	S	Ms	Fl	nan	DEU	50	1/7/2019 09:26:43	0
756	guilt	I felt ... because I could not tell the truth to my father.	J	S	Ms	Fl	nan	DEU	44	1/5/2019 00:13:43	5
482	fear	I felt ... when I was admitted to the hospital with suspected stomach puncture. Because I had severe abdominal pain for hours.	T	S	Es	Ml	Hamburg	DEU	52	1/9/2019 19:36:25	0
691	disgust	I felt ... when the office recently smelled like cheese.	J	S	Tol	Fl	Püttlingen	DEU	15	1/14/2019 21:04:57	0
549	sadness	I felt ... when my hamster girl died that I had when I was a kid. I then buried it in a small box behind the house.	W	I	Tol	Fl	nan	DEU	15	1/17/2019 20:11:31	0
992	joy	I felt ... when my family and I were invited to our new neighbors. That evening we ate Chinese and I learned to eat with chopsticks. It was delicious and unusual.	T	Mi	Es	Ml	nan	DEU	2	1/2/2019 07:29:35	0
574	anger	I felt ... when Mrs. Nahles rejected the BGE.	T	I	Epm	Ml	nan	AUT	47	1/8/2019 20:26:10	0
997	shame	I felt ... the last time I sat on the scales and told my friend how many kilos I weigh at the moment.	W	I	Tol	Ml	nan	AUT	13	1/3/2019 07:26:53	1
895	anger	I feel ... that I can not play football.	M	I	Tol	Ml	nan	DEU	28	12/31/2018 16:08:11	0
826	guilt	I felt ... because, in my opinion, I did not do enough for others.	J	S	Tol	Ml	nan	DEU	40	12/31/2018 16:42:57	0
819	joy	I felt ... when I was in the hospital at the birth of my first child. An indescribably great feeling.	M	Mi	Epm	Ml	Dortmund	DEU	20	1/12/2019 16:05:09	1
1024	disgust	I felt ... because some beetles had appeared in my living room.	J	I	Ms	Ml	nan	DEU	7	1/9/2019 11:18:26	0
918	anger	I felt ... when a friend lied to me.	T	I	Epm	Ml	nan	DEU	22	1/12/2019 16:07:12	0
750	guilt	I felt ... when I forgot to pick up my child from the Kita.	W	Mi	Es	Ml	nan	DEU	7	1/3/2019 14:48:28	5
655	fear	I felt ... when I watched a horror movie alone.	J	I	Tol	Ml	nan	AUT	13	1/3/2019 07:26:09	0
456	sadness	I felt ... when I broke up with my girlfriend.	J	S	Tol	Ml	Gau-bischofsheim	DEU	34	1/18/2019 09:27:06	2
602	fear	I felt ... when a relative of mine was in a coma in hospital and almost died.	J	I	Tol	Fl	Püttlingen	DEU	15	1/14/2019 21:01:33	0
463	shame	I felt ... when, as a pure pleasure, I promised a friend to do some complicated manual work and then used it for a very long time.	T	I	Epm	Ml	nan	AUT	10	1/10/2019 17:10:23	0
131	disgust	I felt ... when someone vomited.	M	I	Epm	Ml	nan	DEU	39	1/8/2019 21:43:55	4
700	fear	I felt ... when suddenly the power suddenly went off at a concert.	W	Mi	Ms	Ml	Düsseldorf	DEU	31	1/17/2019 15:33:30	0
942	sadness	I felt ... when my favorite club made the late equalizer.	M	I	Ms	Ml	nan	DEU	28	1/16/2019 11:06:33	0
471	guilt	I felt ... when I saw that my colleague got in trouble with me.	W	Mi	Es	Ml	nan	DEU	38	1/7/2019 19:00:38	0
834	disgust	I felt ... when I found a dead rat in the creek.	T	I	Es	Ml	Vienna	AUT	10	1/2/2019 17:24:09	0
488	joy	I felt ... when I saw friends after a long time.	T	N	Epm	Ml	Stralsund	DEU	27	1/13/2019 09:59:40	0
654	disgust	I felt ... when my comforter had stains, so I washed them.	M	I	Tol	Fl	nan	AUT	24	1/2/2019 20:14:49	0
857	sadness	I felt ... when I heard a dear friend's death.	J	I	Ms	Ml	Aachen	DEU	40	1/8/2019 14:22:47	0
447	joy	I felt ... when I got my high school diploma and had done much better on a critical course than expected.	J	S	Tol	Fl	Offenbach	DEU	16	1/14/2019 18:03:27	4
905	fear	I felt ... when my husband was mortally wounded because of the consequences of organ donation and it was not clear if he would survive.	W	S	Ms	Ml	nan	DEU	7	1/3/2019 14:47:55	1
651	guilt	I felt ... when I left my girlfriend alone when she was drunk.	J	S	Tol	Ml	nan	DEU	2	1/2/2019 07:28:55	0
640	sadness	I felt ... when our cat had to be euthanized.	W	N	Epm	Ml	Stralsund	DEU	27	1/13/2019 10:05:26	0
461	guilt	I felt ... that I do not grow my stove regularly, or oils.	T	I	Epm	Fl	nan	DEU	53	1/9/2019 14:36:40	0
711	disgust	I feel ... when I ate sausage.	J	I	Tol	Ml	Esslingen	DEU	38	1/7/2019 18:57:46	0
625	anger	I felt ... when my German teacher gave me a 5 for an interpretation.	J	I	Ms	Ml	nan	DEU	30	1/8/2019 06:07:16	0
845	guilt	I felt ... when I forgot my part of the work in a group work.	J	I	Ms	Ml	Lübeck	DEU	8	1/8/2019 15:31:36	0
749	joy	I felt ... that I won the lottery.	M	I	Ms	Ml	nan	AUT	13	1/3/2019 07:23:01	3
840	fear	I felt ... when I injured my knee at the sport.	T	S	Ms	Fl	nan	AUT	49	1/4/2019 20:19:43	0
824	joy	I felt ... when my daughter came down excitedly the stairs to the mess.	M	Mi	Epm	Ml	Dortmund	DEU	20	1/16/2019 00:22:27	1
634	disgust	I felt ... when a spider came to meet me in the bathroom.	T	Mi	Epm	Ml	nan	AUT	10	1/10/2019 17:05:39	0
758	guilt	I felt ... when I lied to someone.	W	I	Ms	Fl	nan	DEU	50	1/7/2019 06:31:19	5
595	fear	I felt ... because my colleague's driving style was not safe.	W	N	Epm	Ml	Wesel	DEU	5	1/9/2019 18:58:44	0
678	shame	I felt ... when I accidentally stole something in a shop.	M	S	Tol	Ml	Köln	DEU	19	1/8/2019 17:39:46	0
671	sadness	I felt ... when my beloved dog died.	J	S	Tol	Ml	nan	DEU	9	1/7/2019 15:03:12	0
129	sadness	I felt ... when my girlfriend broke up with me.	J	S	Tol	Fl	nan	AUT	24	1/8/2019 19:16:22	5
630	fear	I felt ... the first time I had to go to hospital for an operation.	T	Mi	Es	Ml	Bremen	DEU	39	1/8/2019 21:53:34	0
519	guilt	I felt ... that I have already broken all my good intentions for the New Year.	T	S	Tol	Ml	nan	AUT	47	1/8/2019 20:29:23	0
501	joy	I felt ... when my best friend Wolfgang finally came to visit me again. I longed for his embrace and his existence.	J	I	Es	Ml	Kassel	DEU	9	1/17/2019 15:13:31	0
1035	disgust	I felt ... when I drank wine for the first time as a kid.	M	S	Tol	Ml	nan	DEU	22	1/12/2019 16:10:34	0
931	anger	I felt ... when the health insurance company refused to accept treatment.	T	Mi	Epm	Ml	Gelsenkirchen	DEU	48	1/8/2019 22:31:33	0
455	guilt	I felt ... when I was flashed at too fast a ride.	W	I	Epm	Ml	Gelsenkirchen	DEU	48	1/17/2019 23:12:06	5
761	fear	I felt ... when a big dog ran unangeleint on me.	W	S	Ms	Ml	Köln	DEU	19	1/8/2019 17:36:30	4
971	fear	I felt ... when I was surprised by a storm when I was cycling.	M	S	Tol	Ml	Köln	DEU	19	1/9/2019 17:34:20	0
677	sadness	I felt ... when I heard that a good friend collapsed in a marathon and died.	J	S	Tol	Ml	Hamm	DEU	33	1/8/2019 14:38:40	3
675	sadness	I felt ... when my son was so badly injured in football that he could not walk properly for a long time.	M	S	Tol	Ml	Lübeck	DEU	8	1/8/2019 13:27:43	0
805	sadness	I felt ... when my best friend died of cancer.	W	S	Epm	Ml	Vienna	AUT	10	1/2/2019 17:23:23	0
518	disgust	I felt ... as food fumed in the fridge.	W	S	Tol	Fl	Vienna	AUT	24	1/8/2019 19:26:12	0
18	joy	I felt ... when I got an opera card for Christmas.	W	S	Ms	Ml	Köln	DEU	19	1/7/2019 18:17:41	1
863	fear	I felt ... when I almost caused a serious accident by car.	W	S	Tol	Fl	Affing	DEU	53	1/9/2019 14:38:25	0
632	joy	I felt ... when I received a gift for Christmas that I made with a lot of love.	T	I	Epm	Ml	Wesel	DEU	5	1/9/2019 18:56:50	0
468	guilt	I felt ... when I shouted at my kids.	M	N	Epm	Fl	nan	DEU	15	1/14/2019 20:33:03	0
979	disgust	I felt ... when in the summer a lot of fruit flies collected on the fruits in the kitchen and when I wanted to take something out of the shell, all of them flew up.	W	S	Tol	Ml	nan	DEU	22	1/12/2019 16:09:58	0
762	sadness	I felt ... when my best friend moved to Australia.	W	S	Tol	Ml	nan	AUT	47	1/8/2019 20:24:22	0
635	fear	I felt ... the last time I was summoned to the labor market service because I did not go to a job interview. The ... confirmed when I got for 1.5 months no money and therefore could not buy Christmas gifts.	W	Mi	Es	Ml	Stuttgart	DEU	36	1/10/2019 20:11:27	0
856	guilt	I felt ... when I scratched my brother's car.	J	S	Tol	Ml	Lübeck	DEU	8	1/8/2019 13:37:29	0
774	joy	I felt ... when I became a dad.	J	S	Tol	Fl	Vienna	AUT	24	1/8/2019 19:19:32	2
200	fear	I felt ... when I saw my mother getting sicker.	T	I	Ms	Ml	Berlin	DEU	21	1/10/2019 21:06:43	5
462	fear	I felt ... when I had my first flight and the plane had real turbulence.	M	I	Epm	Ml	Wesel	DEU	5	1/9/2019 19:01:11	0
601	disgust	I felt ... when I found moldy food in the fridge.	T	N	Epm	Ml	nan	DEU	27	1/13/2019 10:02:23	0
748	shame	I felt ... because my jacket has a crack on the sleeve that everyone could see when shopping in the supermarket.	M	S	Tol	Fl	nan	AUT	24	1/2/2019 20:08:43	4
2	fear	I felt ... when I got the diagnosis of cancer.	M	I	Es	Ml	Kassel	DEU	9	1/7/2019 15:03:16	5
746	fear	I felt ... when I slipped while climbing.	J	S	Ms	Fl	nan	DEU	29	1/2/2019 15:59:11	5
722	fear	I felt ... when I saw a scary movie. I was alone at home and still very young.	T	Mi	Es	Ml	nan	DEU	5	1/9/2019 18:54:14	0
531	anger	I felt ... when my ex-wife insulted me.	M	Mi	Epm	Ml	Dortmund	DEU	20	1/12/2019 15:57:55	0
741	joy	I felt ... because my team won the tournament.	T	Mi	Epm	Ml	nan	DEU	5	1/1/2019 10:08:54	5
467	fear	I felt ... when my child was standing too close to the curb when the bus arrived.	J	S	Epm	Ml	nan	DEU	22	1/12/2019 16:03:04	5
530	disgust	I felt ... when I had to swim across the Elbe two years ago.	T	S	Ms	Fl	nan	DEU	3	1/12/2019 08:37:11	0
64	joy	I felt ... when I got approval for the rehab.	W	I	Es	Ml	Gelsenkirchen	DEU	48	1/7/2019 23:30:01	5
921	fear	I felt ... when I had chest pain.	T	I	Ms	Ml	Bad Vilbel	DEU	28	1/7/2019 10:06:37	0
816	guilt	I felt ... when I saw someone falling down in the snow because I did not clear.	W	I	Es	Ml	Bremen	DEU	39	1/8/2019 21:36:47	0
763	disgust	I felt ... when I realized that the steak was somehow not really through and I had actually ordered a medium.	T	S	Epm	Ml	Bremen	DEU	39	1/8/2019 21:32:58	5
464	fear	I felt ... when I was on my way home at night and realized that a group of young men were drunk in the underpass that I had to cross.	M	Mi	Epm	Ml	nan	DEU	36	1/10/2019 20:18:05	0
766	disgust	I felt ... when the food tasted weird in a restaurant	J	I	Es	Ml	Bad Vilbel	DEU	28	1/7/2019 10:20:43	5
557	fear	I felt ... when I had to go to the cemetery alone late at night.	T	Mi	Epm	Ml	Wesel	DEU	5	1/1/2019 10:07:07	0
861	shame	I felt ... because I did not want to share my problems with others.	T	S	Es	Ml	nan	DEU	7	1/9/2019 11:15:33	0
842	joy	I felt ... when I kissed my girlfriend.	M	I	Tol	Ml	Berlin	DEU	21	1/6/2019 20:14:23	0
714	joy	I felt ... when, at the end of the semester, I passed all my grades with good grades.	T	I	Ms	Ml	Barntrup	DEU	30	1/8/2019 06:08:29	0
709	anger	I felt ... when I accidentally broke my headphones.	T	I	Ms	Ml	Bad Vilbel	DEU	28	1/7/2019 09:56:56	2
1005	anger	I felt ... when I was sent home because we did not have work.	J	I	Tol	Ml	Lübeck	DEU	8	1/8/2019 13:47:06	0
1000	anger	I felt ... because cheating on a good friend.	T	S	Tol	Fl	Dortmund	DEU	3	1/3/2019 19:52:09	0
913	anger	I felt ... when the case management gave the incomplete discharge report and showed zero commitment to correct the mistake.	M	I	Ms	Ml	Hamm	DEU	33	1/8/2019 14:34:19	0
833	guilt	I felt ... when I drove my car in a parking lot backwards against another car.	J	S	Tol	Fl	nan	DEU	29	1/2/2019 16:02:45	0
617	joy	I felt ... when my children were born. An indescribably happy feeling!	T	N	Epm	Fl	Püttlingen	DEU	15	1/17/2019 20:06:44	0
484	shame	I felt ... when a friend asked me if she liked the cake she brought me before. I had to lie that he was good, although in reality he was inedible and I had to throw him away.	W	Mi	Epm	Ml	Stuttgart	DEU	36	1/10/2019 20:11:29	0
717	disgust	I felt ... when I changed the full diapers of my nephews.	T	Mi	Epm	Fl	Graz	AUT	6	1/8/2019 13:53:02	0
887	anger	I felt ... when my husband interrupted me speaking in mid-sentence.	J	N	Epm	Ml	Dortmund	DEU	20	1/12/2019 15:41:02	0
828	shame	I felt ... when I locked myself out on my doorstep.	J	S	Tol	Fl	Deggingen	DEU	51	1/1/2019 08:40:01	0
882	joy	I felt ... every time I held one of my children in my arms for the first time after birth.	W	N	Epm	Ml	Wesel	DEU	5	1/9/2019 18:58:11	0
823	shame	I felt ... when a woman in the pool saw me naked.	T	Mi	Epm	Ml	Gelsenkirchen	DEU	48	1/15/2019 23:18:03	1
502	disgust	I felt ... when I spotted a big spider in the kitchen.	M	Mi	Epm	Ml	Düsseldorf	DEU	31	1/17/2019 15:32:17	0
664	disgust	I felt ... when I saw a report about spiders on TV.	M	S	Tol	Ml	nan	AUT	47	1/8/2019 20:27:55	0
753	sadness	I felt ... when in April 2018 my beloved cat suddenly had to be euthanized. That hurt a lot.	T	Mi	Es	Ml	Stuttgart	DEU	36	1/4/2019 15:25:21	5
198	fear	I felt ... when my nephews went sledding for the first time and I was unsure if they would arrive safely down below.	T	Mi	Es	Ml	nan	AUT	10	1/10/2019 17:13:29	2
846	fear	I felt ... when I had to complete an important task.	T	I	Ms	Ml	nan	AUT	47	1/8/2019 20:23:29	0
668	joy	I felt ... when I finally finished my song. That was a great procedure and if you complete something then you are totally happy about it because you have done it yourself!	J	Mi	Epm	Ml	Dortmund	DEU	20	1/12/2019 16:00:17	1
815	sadness	I felt ... because a company I knew was broke.	M	S	Es	Ml	nan	AUT	47	1/8/2019 20:25:25	0
618	disgust	I felt ... when I found a hair in a meal. Something really does not have to be in a restaurant. I went then and did not pay.	J	I	Ms	Ml	Karlsruhe	DEU	28	1/17/2019 21:37:15	0
527	shame	I felt ... when I was caught reading inappropriate books as a kid.	T	Mi	Ms	Ml	Hamburg	DEU	52	1/9/2019 19:37:18	0
590	joy	I felt ... when I could win my match.	M	N	Epm	Ml	nan	DEU	17	1/8/2019 20:42:59	1
993	shame	I felt ... when I had to go shopping with an infected eye.	J	I	Tol	Fl	nan	DEU	29	1/2/2019 16:06:37	1
937	anger	I felt ... when our car was stolen abroad on vacation and we were therefore quite helpless with two young children.	W	Mi	Es	Fl	Ratingen	DEU	3	1/12/2019 08:43:05	0
587	guilt	I felt ... when I forgot a doctor's appointment.	J	N	Epm	Ml	nan	DEU	40	1/8/2019 14:27:09	0
493	shame	I felt ... when my flatmate in the bathroom shared a shower with me.	M	Mi	Epm	Ml	nan	DEU	38	1/16/2019 14:16:58	0
520	disgust	I felt ... when I put out a pimple and pus shot out.	W	Mi	Epm	Ml	nan	DEU	17	1/8/2019 20:39:27	0
66	joy	I felt ... when I was told that I would receive Christmas bonus.	J	S	Tol	Ml	Lübeck	DEU	8	1/8/2019 13:30:33	3
1020	fear	I felt ... when I felt overwhelmed with life.	T	S	Ms	Ml	nan	DEU	17	1/8/2019 20:54:28	0
476	anger	I felt ... when my son's nursery nurse called me to pick up my supposedly sick son. He was not sick at all.	J	I	Tol	Ml	nan	DEU	17	1/8/2019 20:37:35	0
724	disgust	I felt ... when I dug up a dead cat laying a water hose that had been buried there months before.	J	I	Tol	Fl	nan	AUT	24	1/9/2019 20:01:35	0
852	anger	I felt ... about myself that I did not succeed in this business.	M	I	Ms	Ml	Kassel	DEU	9	1/7/2019 15:03:10	0
877	joy	I felt ... when I won a raffle.	J	N	Epm	Ml	Aachen	DEU	40	1/8/2019 14:12:45	0
662	shame	I felt ... that once I stole a little thing in a shop.	J	S	Tol	Ml	Hamm	DEU	33	1/8/2019 14:37:39	0
830	sadness	I felt ... when I saw my mother die in the hospital and no one could help her.	W	I	Ms	Ml	Hamburg	DEU	52	1/1/2019 19:09:28	0
485	joy	I felt ... when I won my match.	M	S	Es	Fl	Ratingen	DEU	3	1/12/2019 08:42:57	0
740	disgust	I felt ... when the garbage bin was not emptied in the summer, and the maggots slowly crawled out.	T	I	Epm	Fl	Deggingen	DEU	51	1/1/2019 08:35:17	2
616	fear	I felt ... when a firework rocket was fired towards my children and my little one ran away crying.	M	N	Epm	Ml	Dortmund	DEU	20	1/17/2019 18:19:46	0
