Sentence_id	Prior_Emotion	Sentence	Temporal_Distance	Intensity	Duration	Gender	City	Country	Worker_id	Time	Angst	Ekel	Freude	Scham	Schuld	Traurigkeit	Wut
838	Freude	Ich fühlte ..., als ich neues Parfum zu Weihnachten bekam.	T	I	Tol	Fl	Dortmund	DEU	3	1/3/2019 19:51:37	0	0	5	0	0	0	0
611	Scham	Ich fühlte ..., als meine Mutter mich als Kind in die Schule begleitet hat ohne Aufforderung.	J	Mi	Epm	Ml	Karlsruhe	DEU	36	1/16/2019 23:25:13	0	0	2	3	0	0	0
554	Scham	Ich fühlte ..., als ich merkte das ich beim Duschen in der Arbeit, beobachtet wurde.	M	Mi	Epm	Ml	Halle	DEU	28	12/31/2018 15:35:28	0	0	0	4	0	0	1
721	Wut	Ich fühlte ..., als ich beleidigt wurde.	J	I	Ms	Ml	Salach	DEU	7	1/9/2019 11:08:43	0	0	0	0	0	2	3
639	Schuld	Ich fühlte ..., dass ich nicht mehr Zeit mit meinen Kindern verbringen kann.	T	S	Tol	Ml	nan	DEU	22	1/12/2019 16:08:15	0	0	0	0	2	3	0
508	Ekel	Ich fühlte ..., als ich schimmliges Brot im Küchenschrank entdeckte.	T	N	Epm	Ml	nan	DEU	48	1/17/2019 23:13:13	0	4	0	0	0	0	1
1012	Wut	Ich fühlte ..., als ich belogen wurde.	W	Mi	Es	Ml	nan	DEU	1	1/12/2019 08:15:42	0	0	0	0	0	2	3
128	Angst	Ich fühlte ..., als ich als Jugendlicher nachts alleine auf einer verlassenen Straße entlang ging und ein Fremder schnell auf mich zukam.	J	Mi	Epm	Ml	Aachen	DEU	40	1/8/2019 14:29:39	5	0	0	0	0	0	0
534	Freude	Ich fühlte ..., als meine kleine Nichte alleine mit dem Schilift fuhr.	T	I	Ms	Fl	Graz	AUT	6	1/14/2019 09:10:38	5	0	0	0	0	0	0
1032	Wut	Ich fühlte ..., als meine Meinung nicht akzeptiert wurde.	W	Mi	Ms	Ml	Erkrath	DEU	1	1/12/2019 08:13:51	0	0	0	0	0	2	3
553	Freude	Ich fühlte ..., als mein Papamonatantrag genehmigt wurde.	T	I	Es	Ml	nan	AUT	43	1/18/2019 12:10:34	0	0	5	0	0	0	0
929	Schuld	Ich fühlte ..., als meinen Eltern Geld geklaut habe um mir Aufkleber zu kaufen.	J	Mi	Es	Ml	nan	DEU	17	1/8/2019 20:47:36	0	0	0	2	3	0	0
961	Traurigkeit	Ich fühlte ..., als ich merkte das mir niemand zu Weihnachten schrieb.	W	I	Tol	Ml	nan	DEU	28	1/7/2019 10:01:26	0	0	0	0	0	5	0
583	Scham	Ich fühlte ..., weil ich das letzte Stück Kuchen heimlich gegessen hatte.	W	Mi	Epm	Fl	nan	DEU	50	1/7/2019 10:46:20	0	0	0	1	4	0	0
814	Ekel	Ich fühlte ..., als ich auf der Straße eine vom Auto überfahrende Katze liegen sah.	W	Mi	Epm	Ml	nan	DEU	19	1/8/2019 19:41:43	0	4	0	0	0	1	0
769	Angst	Ich fühlte ..., als mir nachts ein Auto auf meiner Seite entgegen kam.	M	I	Es	Ml	nan	DEU	38	1/7/2019 19:01:31	5	0	0	0	0	0	0
875	Scham	Ich fühlte ..., als ich als einziger die Hausaufgaben nicht hatte.	J	I	Es	Ml	nan	DEU	30	1/8/2019 06:06:50	0	0	0	5	0	0	0
546	Freude	Ich fühlte ..., als eine Sportwette von mir mit über 1000 € Gewinn lief.	T	I	Es	Ml	nan	DEU	38	1/17/2019 16:15:50	0	0	4	1	0	0	0
944	Schuld	Ich fühlte ..., als sich unser kleiner Nachbarjunge die Knie blutig fiel, weil ich nicht aufgepasst hatte.	J	Mi	Es	Ml	Ravensburg	DEU	38	1/16/2019 14:19:24	0	0	0	0	5	0	0
1002	Wut	Ich fühlte ..., als meine Schwiegermutter sich an Weihnachten völlig daneben benommen hat.	T	I	Tol	Fl	Graz	AUT	49	1/4/2019 20:22:24	0	0	0	4	0	0	1
564	Scham	Ich fühlte ..., als ich den Namen meiner ehemaligen Kollegin nicht mehr wusste.	J	I	Ms	Fl	nan	AUT	24	1/2/2019 20:12:24	0	0	0	5	0	0	0
481	Ekel	Ich fühlte ..., als ich einen Hundehaufen gelaufen bin.	J	S	Es	Ml	Wesel	DEU	5	1/9/2019 19:00:39	0	5	0	0	0	0	0
537	Freude	Ich fühlte ..., als meine Tochter auf die Welt gekommen ist.	W	S	Tol	Ml	nan	AUT	43	1/16/2019 12:14:05	0	0	5	0	0	0	0
899	Schuld	Ich fühlte ..., als ich das Spielzeug des Nachbarsjungen kaputt gemacht hatte.	J	Mi	Es	Ml	Hamburg	DEU	52	1/1/2019 19:11:26	0	0	0	0	5	0	0
738	Wut	Ich fühlte ..., als es mal fast einen Unfall gab beim Autofahren.	J	N	Epm	Ml	nan	DEU	20	1/17/2019 18:26:59	4	0	0	0	1	0	0
1003	Wut	Ich fühlte ..., als ich im Bus meine Geldbörse verloren hatte, denn da waren neben meinen Dokumenten auch Bargeld drin.	J	S	Es	Ml	nan	DEU	21	1/6/2019 20:21:09	0	0	0	0	0	2	3
801	Ekel	Ich fühlte ..., als ich einen Hundehaufen auf dem Gehweg sah.	T	Mi	Epm	Ml	Hamburg	DEU	52	1/1/2019 19:08:41	0	5	0	0	0	0	0
841	Freude	Ich fühlte ..., als meine Tochter trotz drei gelernter Berufe Sozialpädegogig zu Studieren begann. Weil Sie mit dem Studium ihre Situation noch mehr Verbessert.	J	I	Tol	Fl	nan	DEU	44	1/5/2019 00:05:25	0	0	4	0	0	0	1
670	Traurigkeit	Ich fühlte ..., als ich erfuhr dass man meinem Hund nicht mehr helfen konnte.	M	I	Tol	Ml	Bad Vilbel	DEU	28	1/7/2019 10:03:21	0	0	0	0	0	5	0
797	Ekel	Ich fühlte ..., als mir nachts beim Schlafen eine Spinne ins Gesicht fiel.	M	Mi	Epm	Ml	Kassel	DEU	38	12/31/2018 18:03:52	0	5	0	0	0	0	0
941	Schuld	Ich fühlte ..., als ich aus Wut den Spiegelschrank zerbrochen habe, an dem ich mir gerade zuvor den Kopf stark angestoßen habe.	J	Mi	Es	Fl	Püttlingen	DEU	15	1/14/2019 21:11:41	0	0	0	1	1	0	3
540	Freude	Ich fühlte ..., als dieser schöne Task erneut hier zu sehen war.	T	Mi	Epm	Ml	Metzingen	DEU	40	1/16/2019 18:09:53	0	0	5	0	0	0	0
950	Schuld	Ich fühlte ..., als ich in den Wagen meines Vaters eine Beule gefahren hab.	J	I	Tol	Ml	Karlsruhe	DEU	36	1/16/2019 23:25:14	0	0	0	0	5	0	0
812	Ekel	Ich fühlte ..., weil die einzige Toilette vor Ort sehr dreckig war.	M	S	Epm	Fl	Dresden	DEU	50	1/7/2019 06:32:26	0	5	0	0	0	0	0
578	Scham	Ich fühlte ..., als ich es nicht mehr geschafft habe zum Friseur zu gehen uns meine Frisur schrecklich aussah	M	I	Tol	Ml	nan	DEU	22	1/12/2019 16:05:20	0	0	0	3	0	2	0
450	Angst	Ich fühlte ..., als mir nachts auf einer einsamen Strasse eine Person folgte.	M	I	Es	Ml	nan	DEU	38	1/17/2019 16:13:49	5	0	0	0	0	0	0
494	Ekel	Ich fühlte ..., als ich einige Würmer beim Vogelfutter entdeckte.	J	N	Epm	Ml	nan	DEU	20	1/16/2019 15:44:24	0	4	0	0	0	1	0
865	Freude	Ich fühlte ..., als ich eine anstrengende Arbeit erfolgreich abschließen konnte.	T	Mi	Epm	Ml	Hamburg	DEU	52	1/9/2019 19:37:51	0	0	5	0	0	0	0
575	Scham	Ich fühlte ..., als ich bemerkte, dass ich beim Essen von Spaghetti mein Hemd verschmutzt habe.	W	I	Epm	Ml	Bremen	DEU	39	1/8/2019 21:37:58	0	0	0	3	0	0	2
533	Freude	Ich fühlte ..., als ich wusste das ich lecker Essen in der Küche hatte, um meinen Hunger zu stillen.	T	S	Epm	Ml	nan	DEU	27	1/13/2019 09:59:43	0	0	5	0	0	0	0
1010	Wut	Ich fühlte ..., als Nachbarskind auf unseren Hund Steine durch den Zaun geworfen hat und sein Vater nichts dagegen unternommen hat, obwohl er in der Nähe gestanden und alles gesehen hat.	J	I	Es	Fl	Saarbrücken	DEU	15	1/8/2019 21:29:31	0	0	0	0	0	0	5
132	Angst	Ich fühlte ..., als ich als Kind alleine zu Hause war.	J	S	Ms	Ml	nan	DEU	7	1/9/2019 11:09:38	5	0	0	0	0	0	0
475	Ekel	Ich fühlte ..., als ich all die Fäkalien in der Seitengasse sah.	J	I	Ms	Fl	Vienna	AUT	24	1/8/2019 19:23:05	0	5	0	0	0	0	0
628	Schuld	Ich fühlte ... als ich, weil ich verschlafen hatte, zu spät zu dem Vortrag kam.	J	I	Ms	Fl	Vienna	AUT	24	1/8/2019 19:32:17	0	0	0	4	1	0	0
827	Freude	Ich fühlte ..., als ich meine langjährige Freundin endlich schwanger war.	J	S	Tol	Ml	Kassel	DEU	38	12/31/2018 18:04:40	0	0	5	0	0	0	0
465	Ekel	Ich fühlte ..., als ich das Glas Marmelade aufschraubte, und der Inhalt bereits schimmlig war.	T	S	Epm	Fl	Ratingen	DEU	3	1/12/2019 08:37:15	0	4	0	0	0	0	1
660	Traurigkeit	Ich fühlte ..., als mein Urlaub in Istanbul vorbei war, weil mich die die Stadt so faziniert und berührt hat von den Menschen und der Kultur.	W	I	Ms	Ml	Berlin	DEU	21	1/5/2019 22:01:44	0	0	0	0	0	5	0
645	Traurigkeit	Ich fühlte ..., weil ich dieses Jahr ohne meine Eltern Weihnachten verbringen mußte.	T	S	Tol	Ml	nan	DEU	28	12/31/2018 16:06:18	0	0	0	0	0	5	0
802	Ekel	Ich fühlte ..., als sich unsere Katze auf dem Teppich erbrach.	T	N	Epm	Ml	Gelsenkirchen	DEU	48	1/1/2019 20:20:12	0	5	0	0	0	0	0
466	Ekel	Ich fühle ... vor einem unappetitlichen Essen.	J	N	Epm	Ml	Dortmund	DEU	20	1/12/2019 15:56:35	0	5	0	0	0	0	0
825	Ekel	Ich fühlte ..., als ich merkte das der vermeintlich gute Käse schimmelig war.	M	I	Epm	Ml	nan	DEU	28	1/16/2019 06:31:26	0	4	0	0	0	1	0
699	Traurigkeit	Ich fühlte ..., als ich von den verschütteten Lawinenopfern erfuhr.	T	Mi	Epm	Ml	Gelsenkirchen	DEU	48	1/16/2019 22:54:57	1	0	0	0	0	4	0
459	Ekel	Ich fühlte ..., als mein Kollege mir ein Dokument mit einem daran klebenden Popel überreichte.	J	Mi	Epm	Ml	nan	DEU	17	1/8/2019 20:35:50	0	5	0	0	0	0	0
133	Angst	Ich fühlte ..., als ich in einem gläsernen Aufzug fahren musste.	W	Mi	Epm	Fl	Affing	DEU	53	1/9/2019 14:35:02	4	0	1	0	0	0	0
988	Wut	Ich fühlte ..., dass meine beste Freundin in irgendwelche Idioten statt in mich verliebt war.	J	S	Tol	Ml	Hamburg	DEU	52	1/1/2019 19:29:30	0	0	0	0	0	1	4
987	Wut	Ich fühlte ..., als Trump Präsident wurde.	J	S	Tol	Ml	Kassel	DEU	9	1/1/2019 18:09:43	0	0	1	0	0	1	3
643	Schuld	Ich fühlte ..., weil ich mal zu schnell gefahren bin.	W	Mi	Epm	Ml	nan	DEU	20	1/16/2019 00:26:57	1	0	0	0	4	0	0
528	Freude	Ich fühlte ..., als mich jemand angelächelt hat.	T	I	Epm	Ml	nan	AUT	10	1/10/2019 17:08:53	0	0	5	0	0	0	0
978	Traurigkeit	Ich fühlte ..., als ich beim versehentlichen Schwarzfahren im Bus erwischt wurde.	M	N	Epm	Ml	nan	DEU	20	1/12/2019 15:34:21	0	0	0	2	3	0	0
491	Ekel	Ich fühlte ..., als ich eine Toilettentür auf einer ungereinigten Autobahnraststätte öffnete.	M	Mi	Epm	Ml	nan	DEU	28	1/16/2019 11:12:27	0	4	0	1	0	0	0
569	Scham	Ich fühlte ..., weil ich einer Freundin nicht auf englisch einen satz beantworten konnte obwohl ich schonmal ein halbes Jahr in Kanada studiert habe.	W	Mi	Epm	Ml	Stuttgart	DEU	36	1/4/2019 15:29:38	0	0	0	5	0	0	0
637	Schuld	Ich fühlte ..., als ich eine länger geplante Verabredung absagen musste.	W	I	Es	Fl	nan	DEU	3	1/12/2019 08:35:43	0	0	0	0	3	2	0
883	Scham	Ich fühlte ..., als die beiden blonden Frauen langsam ihre Slips auszogen.	T	N	Epm	Ml	Hamburg	DEU	52	1/9/2019 19:41:24	0	0	3	2	0	0	0
503	Ekel	Ich fühlte ..., als sich ein Betrunkener in einer Bar übergab, mir auf die Jacke.	J	Mi	Epm	Ml	Ulm	DEU	38	1/17/2019 16:14:43	0	5	0	0	0	0	0
547	Freude	Ich fühlte ..., als ich letztens einen unerwarteten Lottogewinn hatte.	W	Mi	Es	Ml	Metzingen	DEU	40	1/17/2019 16:57:24	0	0	5	0	0	0	0
803	Ekel	Ich fühlte ..., als der Biomülleimer anfing zu leben.	M	S	Es	Ml	Wolfsburg	DEU	2	1/2/2019 07:25:28	1	4	0	0	0	0	0
512	Freude	Ich fühlte ..., weil heute mein erster Arbeitstag nach langer Krankheit war.	T	I	Ms	Ml	Bad Vilbel	DEU	28	1/7/2019 10:15:03	1	0	4	0	0	0	0
854	Freude	Ich fühlte ..., als meine Frau eine Krebserkrankung überstanden hat.	J	S	Tol	Ml	nan	DEU	38	1/7/2019 19:02:17	0	0	5	0	0	0	0
879	Scham	Ich fühlte ..., als ich bei einer Bekannten laute Geräusche beim Toilettengang gemacht habe.	J	S	Es	Ml	nan	DEU	17	1/8/2019 20:44:42	0	0	0	5	0	0	0
685	Traurigkeit	Ich fühlte ..., als mein Fahrrad kaputt gegangen ist.	J	I	Ms	Ml	nan	DEU	36	1/10/2019 20:18:07	0	0	0	0	0	1	4
559	Scham	Ich fühlte ..., als meine Mutter mich beim masturbieren erwischte.	J	S	Es	Ml	Hamburg	DEU	52	1/1/2019 19:10:15	0	0	0	5	0	0	0
925	Schuld	Ich fühlte ..., als ich meine Schwester ausversehen geschlagen habe.	J	I	Ms	Ml	nan	DEU	30	1/8/2019 06:03:24	0	0	0	0	5	0	0
581	Scham	Ich fühlte ..., als mich eine Bekannte angerufen hat, die ich vergessen habe zum Geburtstag zu gratulieren.	W	Mi	Es	Fl	Püttlingen	DEU	15	1/14/2019 20:40:27	0	0	0	4	1	0	0
936	Schuld	Ich fühlte ..., als ich meinen Bruder gegen den Heizkörper geschubst habe und er sich am Kinn verletzt hat.	J	I	Ms	Ml	Stuttgart	DEU	36	1/10/2019 20:18:07	0	0	0	0	5	0	0
204	Angst	Ich fühlte ..., weil mir mal der Sprit ausging.	J	N	Epm	Ml	nan	DEU	20	1/12/2019 15:57:18	0	0	0	0	2	0	3
924	Schuld	Ich fühlte ..., als ich mich von meinem sterbenden Vater nicht verabschieden konnte.	J	S	Tol	Ml	nan	DEU	38	1/7/2019 19:05:24	0	0	0	0	0	5	0
775	Angst	Ich fühlte ..., als ich von einem Auto verfolgt wurde, dem ich, aufgrund seiner Fahrweise, den Mittelfinger gezeigt hatte.	J	I	Es	Ml	nan	DEU	17	1/8/2019 20:33:42	2	0	0	1	0	0	2
599	Scham	Ich fühlte ..., weil ich einen wichtigen Termin versäumte.	M	Mi	Epm	Ml	Dortmund	DEU	20	1/12/2019 15:54:37	0	0	0	0	5	0	0
572	Scham	Ich fühlte ..., als ich einen großen Fleck auf meiner Bluse entdeckte.	M	I	Ms	Fl	nan	DEU	50	1/7/2019 09:26:07	0	0	0	5	0	0	0
1029	Wut	Ich fühlte ..., dass es bei uns viele Idioten gibt die zu rechter Gewalt neigen.	W	S	Tol	Ml	Köln	DEU	19	1/10/2019 13:23:02	0	0	0	0	0	1	4
873	Scham	Ich fühlte ..., als bei der Arbeit meine Krawatte in den Tee geraten ist.	J	Mi	Es	Ml	Kassel	DEU	9	1/7/2019 15:03:06	0	0	0	5	0	0	0
659	Traurigkeit	Ich fühlte ..., als mein Vater verstorben ist.	M	S	Tol	Fl	Graz	AUT	49	1/4/2019 20:22:05	0	0	0	0	0	5	0
844	Freude	Ich fühlte ..., als ich nach über einem Jahr wieder in den Urlaub fahren konnte.	W	S	Tol	Ml	Köln	DEU	19	1/7/2019 18:43:19	0	0	5	0	0	0	0
130	Angst	Ich fühlte ..., als ich in einem See geschwommen bin, dessen Grund ich nicht sehen konnte.	J	I	Epm	Ml	nan	DEU	17	1/8/2019 20:32:22	5	0	0	0	0	0	0
652	Traurigkeit	Ich fühlte ..., als mein Vater im Dezember 2018 verstorben ist.	W	S	Tol	Fl	nan	DEU	29	1/2/2019 16:05:50	0	0	0	0	0	5	0
901	Schuld	Ich fühlte ..., als ich vergessen hatte meiner Frau das Licht anzumachen.	T	Mi	Epm	Ml	nan	DEU	2	1/2/2019 07:27:56	0	0	0	1	4	0	0
507	Ekel	Ich fühlte ..., als ich an einem Feld vorbeifuhr wo Gülle versprüht wurde.	M	Mi	Epm	Ml	Karlsruhe	DEU	28	1/17/2019 21:41:05	0	5	0	0	0	0	0
453	Angst	Ich fühlte ..., als ich zum ersten mal sah, wie mein 2-Jähriger Sohn auf Narkosemittel vor der OP reagiert.	J	I	Es	Fl	nan	DEU	15	1/17/2019 20:17:07	4	0	0	0	0	1	0
480	Ekel	Ich fühlte ..., als ich eine große Spinne im meinem Haus entdeckte.	W	Mi	Epm	Ml	Köln	DEU	19	1/9/2019 17:21:35	1	3	1	0	0	0	0
781	Angst	Ich fühlte ..., als ich einen Alptraum hatte, der in meinem Bett begann.	W	I	Epm	Ml	nan	DEU	52	1/9/2019 19:34:51	5	0	0	0	0	0	0
446	Angst	Ich fühle ..., wenn ich eine Spinne in der Ecke sehe.	W	Mi	Epm	Ml	nan	DEU	27	1/13/2019 09:58:09	0	4	1	0	0	0	0
526	Freude	Ich fühlte ..., als ich eine neue Frau kennengelernt habe.	W	I	Tol	Ml	Wesel	DEU	5	1/9/2019 19:00:03	0	0	5	0	0	0	0
779	Angst	Ich fühlte ..., als ich in einem Fahrstuhl zwischen zwei Etagen Festhing. Weil der Fahrstuhl ohne Ersichtlichen Grund mit einmal Stehen blieb.	J	S	Epm	Fl	Pocking	DEU	44	1/9/2019 16:09:57	5	0	0	0	0	0	0
800	Ekel	Ich fühlte ..., als ich schlechte Milch getrunken habe.	M	Mi	Es	Ml	nan	DEU	9	1/1/2019 18:12:36	0	5	0	0	0	0	0
719	Wut	Ich fühlte ..., als mir ein anderes Auto auf der Überholspur zu dicht aufgefahren ist und eine ganze Weile an der Stoßstange geklebt hat.	T	Mi	Epm	Fl	nan	DEU	15	1/8/2019 20:58:31	5	0	0	0	0	0	0
951	Schuld	Ich fühlte ..., als der Diätplan den Mittag nicht überlebt hat.	T	Mi	Ms	Ml	Wiehl	DEU	31	1/18/2019 17:00:24	0	0	0	1	2	2	0
620	Scham	Ich fühlte ..., als ich als Teenager im Kino zu dem Film Titanic geweint habe, obwohl die Handlung mit den Ergebnissen ja bekannt war.	J	Mi	Epm	Ml	Wuppertal	DEU	21	1/18/2019 19:44:09	0	0	0	5	0	0	0
736	Wut	Ich fühlte ..., als ich eine PEchsträhne beim Poker hatte, die die ganze Nacht anhielt.	W	Mi	Ms	Ml	Metzingen	DEU	40	1/17/2019 16:52:38	0	0	0	0	0	2	3
657	Traurigkeit	Ich fühlte ..., als meine Reha abgelehnt wurde.	W	I	Tol	Fl	Dortmund	DEU	3	1/3/2019 19:43:04	0	0	0	0	0	2	3
593	Scham	Ich fühlte ..., als ich etwas falsch gemacht habe	M	Mi	Epm	Ml	Salach	DEU	7	1/9/2019 11:16:11	0	0	0	2	2	1	0
667	Traurigkeit	Ich fühlte ..., als ich Silvester alleine gefeiert habe.	T	I	Tol	Fl	nan	DEU	53	1/9/2019 14:39:30	0	0	0	0	0	5	0
474	Ekel	Ich fühlte ..., als ein Freund mir ein geschmackloses Youtube-Video schickte und ich es tatsächlich angeschaut habe.	J	Mi	Epm	Ml	Aachen	DEU	40	1/8/2019 14:14:40	0	0	0	3	1	0	1
680	Traurigkeit	Ich fühlte ..., als ich die Nachricht erhalten habe, dass die Mutter eines guten Freundes verstorben ist.	W	S	Tol	Ml	Bremen	DEU	39	1/8/2019 21:48:32	0	0	0	0	0	5	0
510	Ekel	Ich fühlte ..., als ich in Hundescheiße getreten bin.	M	S	Es	Ml	Dormagen	DEU	5	1/18/2019 10:08:05	0	3	0	0	0	0	2
679	Traurigkeit	Ich fühlte ..., als meine Lieblings-Oma gestorben ist.	J	I	Tol	Ml	nan	DEU	17	1/8/2019 20:52:18	0	0	0	0	0	5	0
780	Angst	Ich fühlte ..., als mein Kind fast auf die Straße gerannt ist bei voller Fahrbahn.	M	S	Epm	Ml	Wesel	DEU	5	1/9/2019 19:01:50	5	0	0	0	0	0	0
550	Freude	Ich fühlte ..., weil ich ein schönes Geschenk bekommen habe.	W	I	Ms	Ml	Karlsruhe	DEU	28	1/17/2019 21:39:49	0	0	5	0	0	0	0
849	Freude	Ich fühlte ..., als ich eine Einladung zu einem Date bekommen habe.	T	S	Tol	Fl	Affing	DEU	53	1/9/2019 14:37:30	0	0	5	0	0	0	0
499	Ekel	Ich fühlte ..., als meine Katze eine tote Maus in die Küche schleppte.	W	N	Epm	Ml	nan	DEU	48	1/16/2019 22:48:55	0	5	0	0	0	0	0
522	Freude	Ich fühlte ..., als ich eine Konzertkarte gewonnen habe.	W	I	Ms	Fl	Frankfurt Am Main	DEU	11	1/8/2019 22:43:45	0	0	5	0	0	0	0
930	Schuld	Ich fühlte ..., als ich bemerkte. dass eine meiner Pflanzen eingegangen ist um die ich mich eigentlich kümmern wollte.	T	Mi	Es	Ml	Bremen	DEU	39	1/8/2019 21:47:31	0	0	0	0	2	3	0
1027	Wut	Ich fühlte ..., als ich in den Medien von einer Vergewaltigung las.	W	I	Epm	Ml	Hamburg	DEU	52	1/9/2019 19:49:13	0	0	0	0	0	2	3
597	Scham	Ich fühlte ..., als ich als kind ins bett gepinkelt habe.	J	I	Tol	Ml	nan	DEU	36	1/10/2019 20:18:06	0	1	0	4	0	0	0
594	Scham	Ich fühlte ..., als ich bei etwas verbotenem entdeckt wurde.	J	S	Tol	Ml	Köln	DEU	19	1/9/2019 17:24:53	1	0	0	3	1	0	0
555	Scham	Ich fühlte ..., als ich als kleines Kind von zu Hause weggelaufen war, um mir beim Bauern eine Katze zu holen. Ich ging einfach hin, nahm sie und rannte weg. Später musste ich noch einmal hin und mich artig bedanken.	J	I	Es	Ml	Aachen	DEU	40	12/31/2018 17:26:17	0	0	0	3	2	0	0
853	Freude	Ich fühlte ..., als ich nach langer Zeit einen alten Freund getroffen habe.	W	I	Epm	Ml	nan	DEU	19	1/7/2019 18:24:41	0	0	5	0	0	0	0
497	Ekel	Ich fühlte ..., als ich meiner Tochter den Popo abgewischt habe,	T	N	Epm	Ml	nan	DEU	5	1/16/2019 19:29:58	0	5	0	0	0	0	0
1015	Wut	Ich fühlte ..., als ein Öltanker nach einer Havarie eine Umweltkatastrophe verursacht hatte.	J	S	Tol	Ml	nan	DEU	38	1/7/2019 19:03:08	0	0	0	0	0	2	3
705	Traurigkeit	Ich fühlte ..., weil mich meine Kindheitserinnerungen ergriffen. Ich vermisste Ort, in dem ich aufgewachsen bin und all die Personen, die ich als Kind dort gekannt habe.	W	Mi	Es	Fl	Püttlingen	DEU	15	1/17/2019 20:02:02	0	0	0	0	0	5	0
808	Ekel	Ich fühlte ..., als ich das Katzenklo säuberte.	T	I	Epm	Fl	Dortmund	DEU	3	1/3/2019 19:46:05	0	5	0	0	0	0	0
571	Scham	Ich fühlte ..., als ich dieses Jahr mehrfach in den Urlaub flog, obwohl es viele andere gibt, die das finanziell nicht können.	J	Mi	Epm	Ml	Berlin	DEU	21	1/6/2019 20:15:49	0	0	0	0	4	1	0
707	Traurigkeit	Ich fühlte ..., als ich meinen Hund verkaufen musste.	M	S	Tol	Ml	nan	DEU	5	1/18/2019 10:11:49	0	0	0	0	0	4	1
702	Traurigkeit	Ich fühlte ..., als mein erstes Haustier, eine Schildkröte, verstarb.	J	I	Ms	Ml	nan	DEU	40	1/17/2019 16:54:32	0	0	0	0	1	4	0
548	Freude	Ich fühlte ..., als meine Partei erfolgreich war.	J	Mi	Epm	Ml	nan	DEU	20	1/17/2019 18:18:37	0	0	5	0	0	0	0
1001	Wut	Ich fühlte ..., als meine Freudin von einem Typen auf der Straße blöd angemacht wurde.	T	I	Epm	Ml	nan	DEU	36	1/4/2019 15:32:42	0	0	0	0	0	0	5
566	Scham	Ich fühlte ..., als ich bei einem Vortrag unvorbereitet war.	J	I	Es	Ml	nan	DEU	7	1/3/2019 14:46:10	2	0	0	2	1	0	0
855	Freude	Ich fühlte ..., als ich wieder Gesund war nach einer Erkältung.	M	Mi	Ms	Ml	Barntrup	DEU	30	1/8/2019 06:05:04	0	0	5	0	0	0	0
998	Wut	Ich fühlte ..., als ich von einem Freund bloßgestellt wurde.	J	S	Tol	Ml	Salach	DEU	7	1/3/2019 14:49:47	0	0	0	2	0	2	1
996	Wut	Ich fühlte ..., als ich feststellte, dass ein Kunde, dem ich mit meinem Handeln sehr entgegen gekommen war, nachdem er mir seine Leidensgeschichte erzählt hatte, mich belogen hatte.	T	I	Tol	Ml	nan	DEU	14	1/2/2019 20:27:26	0	0	0	0	0	0	5
782	Angst	Ich fühlte ..., als ich mich beim Sport verletzt habe.	W	I	Es	Ml	nan	AUT	10	1/10/2019 17:12:48	1	0	0	0	0	2	2
948	Schuld	Ich fühlte ..., als ich einmal vergessen habe, meinem Mann den Mittagessen zuzubereiten. Als er in seiner Mittagspause dann nach Hause kam, musste er ein Brot und Wurst essen.	M	N	Epm	Fl	Püttlingen	DEU	15	1/16/2019 21:31:46	0	0	0	1	3	1	0
695	Traurigkeit	Ich fühlte ..., als meine Mutter nach nur wenigen Wochen erneut ins Krankenhaus mußte.	T	I	Ms	Ml	Metzingen	DEU	40	1/16/2019 18:04:09	2	0	0	0	0	3	0
521	Freude	Ich fühlte ..., als Michel van Gerwen am 1.1.2019 die Dartsweltmeisterschaft gewonnen hat.	T	S	Tol	Ml	nan	DEU	39	1/8/2019 21:42:50	0	0	5	0	0	0	0
605	Scham	Ich fühlte ..., weil ich etwas Wichtiges bei einem Vortrag vergaß.	J	N	Epm	Ml	Dortmund	DEU	20	1/16/2019 16:23:17	0	0	0	2	2	0	1
916	Schuld	Ich fühlte ..., als ich an Silvester die Boule-Schüssel vom Tisch geschmissen habe.	T	S	Ms	Ml	Bremen	DEU	39	1/8/2019 21:19:40	0	0	0	2	3	0	0
650	Traurigkeit	Ich fühlte ..., als mein Sohn mit einer schlechten Note weinend nach Hause kam, obwohl er so viel gelernt hatte.	M	I	Epm	Fl	Deggingen	DEU	51	1/2/2019 06:45:48	0	0	0	0	0	4	1
962	Traurigkeit	Ich fühlte ..., als meine Oma gestorben ist.	J	S	Tol	Ml	Kassel	DEU	9	1/7/2019 15:03:02	0	0	0	0	1	4	0
615	Scham	Ich fühlte ..., als ein Fremder mich beim öffentlichen Urinieren ertappte.	J	N	Epm	Ml	Metzingen	DEU	40	1/17/2019 16:56:33	0	0	0	5	0	0	0
743	Angst	Ich fühlte ..., als meine Partnerin unverhofft ins Krankenhaus eingeliefert wurde.	W	S	Tol	Ml	Gelsenkirchen	DEU	48	1/1/2019 20:10:20	3	0	0	0	0	2	0
710	Wut	Ich fühlte ..., als mein Hund überfahren wurde.	J	S	Tol	Ml	nan	DEU	9	1/7/2019 15:03:01	0	0	0	0	0	4	1
570	Scham	Ich fühlte ..., als ich das letzte Mal beim Friseur war.	W	Mi	Es	Fl	Graz	AUT	49	1/4/2019 20:20:38	0	0	5	0	0	0	0
904	Schuld	Ich fühlte ..., als ich etwas kaputt machte.	W	I	Epm	Ml	nan	AUT	13	1/3/2019 07:25:22	0	0	0	0	5	0	0
