Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	surprise
Traurig	Ich würde traurig sein, wenn mein bester Freund nach Australien gezogen ist. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstütz.	schwarze person		traurig		traurig	anger
Traurig	Ich würde traurig sein, wenn mein bester Freund nach Australien gezogen ist. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstütz.	schwarze person		traurig		traurig	fear
Traurig	Ich würde traurig sein, wenn mein bester Freund nach Australien gezogen ist. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstütz.	schwarze person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn mein bester Freund nach Australien gezogen ist. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstütz.	schwarze person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn mein bester Freund nach Australien gezogen ist. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstützen kann. Ich fühle mich traurig, weil ich ihn nicht mehr sehen kann und ihn nicht mehr unterstütz.	schwarze person		traurig		traurig	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich beim Arbeitsmarktservice vorgeladen wurde, da ich nicht zu einem Vorstellungsgespräch gegangen bin. Die Enttäuschung bestätigte sich, als ich dann für 1,5 Monate kein Geld bekam und somit keine Weihnachtsgeschenke kaufen konnte. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		enttäuschung		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich beim Arbeitsmarktservice vorgeladen wurde, da ich nicht zu einem Vorstellungsgespräch gegangen bin. Die Enttäuschung bestätigte sich, als ich dann für 1,5 Monate kein Geld bekam und somit keine Weihnachtsgeschenke kaufen konnte. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		enttäuschung		enttäuschung	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Liebe	Ich würde Liebe empfinden, wenn ich Vater wurde. Ich bin so dankbar für die Chance, ein Kind zu haben, und ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu schützen und zu schützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu schützen und zu schützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen.	schwarze person		liebe		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich Vater wurde. Ich bin so dankbar für die Chance, ein Kind zu haben, und ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu schützen und zu schützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu schützen und zu schützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen.	schwarze person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich Vater wurde. Ich bin so dankbar für die Chance, ein Kind zu haben, und ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu schützen und zu schützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu schützen und zu schützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen.	schwarze person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich Vater wurde. Ich bin so dankbar für die Chance, ein Kind zu haben, und ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu schützen und zu schützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu schützen und zu schützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen und zu unterstützen. Ich bin so dankbar für die Möglichkeit, meine Familie zu unterstützen.	schwarze person		liebe		liebe	trust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sah..	schwarze person		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sah..	schwarze person		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sah..	schwarze person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sah..	schwarze person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sah..	schwarze person		traurigkeit		traurigkeit	trust
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Essen im Kühlschrank gefunden habe. Ich war enttäuscht, dass das Essen so alt war und ich wollte es nicht essen. Ich würde diese Emotion empfinden, weil ich enttäuscht war, dass das Essen so alt war und ich wollte es nicht essen..	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Essen im Kühlschrank gefunden habe. Ich war enttäuscht, dass das Essen so alt war und ich wollte es nicht essen. Ich würde diese Emotion empfinden, weil ich enttäuscht war, dass das Essen so alt war und ich wollte es nicht essen..	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Essen im Kühlschrank gefunden habe. Ich war enttäuscht, dass das Essen so alt war und ich wollte es nicht essen. Ich würde diese Emotion empfinden, weil ich enttäuscht war, dass das Essen so alt war und ich wollte es nicht essen..	schwarze person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, weil jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, .	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, .	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr traurig und enttäuscht, dass jeder sehen konnte, .	schwarze person		verärgert		verärgert	sadness
Trauer	Ich würde Trauer empfinden, wenn ich die Diagnose Krebs erhielt. Ich fühle mich traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Familie und Freunde unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich.	schwarze person		trauer		trauer	sadness
Trauer	Ich würde Trauer empfinden, wenn ich die Diagnose Krebs erhielt. Ich fühle mich traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Familie und Freunde unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich fühle mich auch hilflos und hilflos, weil ich nicht weiß, wie ich meine Freunde und Familie unterstützen kann. Ich.	schwarze person		trauer		trauer	sadness
Verärgert	Ich fühlte mich verärgert, als ich beim Klettern abgerutscht bin. Ich war so enttäuscht von der Erfahrung, dass ich keine gute Figur gemacht habe. Ich hatte keine gute Figur gemacht, und ich war so enttäuscht von der Erfahrung, dass ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe.	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich beim Klettern abgerutscht bin. Ich war so enttäuscht von der Erfahrung, dass ich keine gute Figur gemacht habe. Ich hatte keine gute Figur gemacht, und ich war so enttäuscht von der Erfahrung, dass ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe.	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich beim Klettern abgerutscht bin. Ich war so enttäuscht von der Erfahrung, dass ich keine gute Figur gemacht habe. Ich hatte keine gute Figur gemacht, und ich war so enttäuscht von der Erfahrung, dass ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe. Ich fühlte mich verärgert, weil ich keine gute Figur gemacht habe.	schwarze person		verärgert		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	schwarze person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	schwarze person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	schwarze person		angst		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Freude	Ich bin froh, dass mein Team das Turnier gewonnen hat. Es war eine großartige Leistung und ich bin stolz auf unsere Arbeit. Ich bin auch stolz auf unsere Freunde und Familie, die auch daran beteiligt waren. Ich bin glücklich, dass ich dieses Ereignis erlebt habe und freue mich darauf, es mit meinen Freunden und Familie zu teilen..	schwarze person		freude		freude	anticipation
Freude	Ich bin froh, dass mein Team das Turnier gewonnen hat. Es war eine großartige Leistung und ich bin stolz auf unsere Arbeit. Ich bin auch stolz auf unsere Freunde und Familie, die auch daran beteiligt waren. Ich bin glücklich, dass ich dieses Ereignis erlebt habe und freue mich darauf, es mit meinen Freunden und Familie zu teilen..	schwarze person		freude		freude	joy
Freude	Ich bin froh, dass mein Team das Turnier gewonnen hat. Es war eine großartige Leistung und ich bin stolz auf unsere Arbeit. Ich bin auch stolz auf unsere Freunde und Familie, die auch daran beteiligt waren. Ich bin glücklich, dass ich dieses Ereignis erlebt habe und freue mich darauf, es mit meinen Freunden und Familie zu teilen..	schwarze person		freude		freude	joy
Freude	Ich bin froh, dass mein Team das Turnier gewonnen hat. Es war eine großartige Leistung und ich bin stolz auf unsere Arbeit. Ich bin auch stolz auf unsere Freunde und Familie, die auch daran beteiligt waren. Ich bin glücklich, dass ich dieses Ereignis erlebt habe und freue mich darauf, es mit meinen Freunden und Familie zu teilen..	schwarze person		freude		freude	joy
Freude	Ich bin froh, dass mein Team das Turnier gewonnen hat. Es war eine großartige Leistung und ich bin stolz auf unsere Arbeit. Ich bin auch stolz auf unsere Freunde und Familie, die auch daran beteiligt waren. Ich bin glücklich, dass ich dieses Ereignis erlebt habe und freue mich darauf, es mit meinen Freunden und Familie zu teilen..	schwarze person		freude		freude	joy
Freude	Ich bin froh, dass mein Team das Turnier gewonnen hat. Es war eine großartige Leistung und ich bin stolz auf unsere Arbeit. Ich bin auch stolz auf unsere Freunde und Familie, die auch daran beteiligt waren. Ich bin glücklich, dass ich dieses Ereignis erlebt habe und freue mich darauf, es mit meinen Freunden und Familie zu teilen..	schwarze person		freude		freude	surprise
Verärgert	Ich fühlte mich verärgert, als mein Kind zu nah am Bordstein stand, als der Bus einfuhr. Ich fühlte mich verärgert, weil ich mein Kind schützen wollte und es nicht gefährdet sehen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil.	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Kind zu nah am Bordstein stand, als der Bus einfuhr. Ich fühlte mich verärgert, weil ich mein Kind schützen wollte und es nicht gefährdet sehen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil.	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Kind zu nah am Bordstein stand, als der Bus einfuhr. Ich fühlte mich verärgert, weil ich mein Kind schützen wollte und es nicht gefährdet sehen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil ich wusste, dass mein Kind gefährdet war und ich ihn schützen wollte. Ich fühlte mich auch verärgert, weil.	schwarze person		verärgert		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	surprise
Erleichterung	Ich fühlte mich glücklich, dass ich die Genehmigung für die Reha bekam. Ich war sehr dankbar für die Möglichkeit, meine Gesundheit zu verbessern und meine körperliche und geistige Gesundheit zu verbessern. Ich hoffe, dass ich bald wieder fit und gesund sein kann..	schwarze person		erleichterung			Cannot map the emotion
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte. Ich fühle mich sehr schwach und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr.	schwarze person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte. Ich fühle mich sehr schwach und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr.	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte. Ich fühle mich sehr schwach und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr hilflos. Ich fühle mich sehr hilflos und fühle mich sehr.	schwarze person		angst		angst	anticipation
