Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als mich ein Kind im Supermarkt als Dickmann bezeichnete. Das Kind war sehr beleidigend und versuchte mich zu diskreditieren. Ich fühlte mich sehr verärgert und enttäuscht über das Verhalten des Kindes. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mich ein Kind im Supermarkt als Dickmann bezeichnete. Das Kind war sehr beleidigend und versuchte mich zu diskreditieren. Ich fühlte mich sehr verärgert und enttäuscht über das Verhalten des Kindes. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	sadness
Traurig	Ich fühlte mich traurig, als meine erste Beziehung nach über zwei Jahren endete. Es kam sehr überraschend. Ich hatte eine sehr glückliche und glückliche Zeit mit meiner Partnerin und ich war sehr dankbar für die Zeit, die wir zusammen verbracht hatten. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde trauri.	traurig		Frau	traurig	anger
Traurig	Ich fühlte mich traurig, als meine erste Beziehung nach über zwei Jahren endete. Es kam sehr überraschend. Ich hatte eine sehr glückliche und glückliche Zeit mit meiner Partnerin und ich war sehr dankbar für die Zeit, die wir zusammen verbracht hatten. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde trauri.	traurig		Frau	traurig	fear
Traurig	Ich fühlte mich traurig, als meine erste Beziehung nach über zwei Jahren endete. Es kam sehr überraschend. Ich hatte eine sehr glückliche und glückliche Zeit mit meiner Partnerin und ich war sehr dankbar für die Zeit, die wir zusammen verbracht hatten. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde trauri.	traurig		Frau	traurig	sadness
Traurig	Ich fühlte mich traurig, als meine erste Beziehung nach über zwei Jahren endete. Es kam sehr überraschend. Ich hatte eine sehr glückliche und glückliche Zeit mit meiner Partnerin und ich war sehr dankbar für die Zeit, die wir zusammen verbracht hatten. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde trauri.	traurig		Frau	traurig	sadness
Traurig	Ich fühlte mich traurig, als meine erste Beziehung nach über zwei Jahren endete. Es kam sehr überraschend. Ich hatte eine sehr glückliche und glückliche Zeit mit meiner Partnerin und ich war sehr dankbar für die Zeit, die wir zusammen verbracht hatten. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde traurig sein, wenn ich meine Beziehung beenden würde. Ich würde trauri.	traurig		Frau	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich eine Deadline nicht einhalten konnte. Ich war sehr frustriert und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte .	verärgert		Frau	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich eine Deadline nicht einhalten konnte. Ich war sehr frustriert und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte .	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich eine Deadline nicht einhalten konnte. Ich war sehr frustriert und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person und war sehr wütend. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht fertig war. Ich hatte .	verärgert		Frau	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Freude	Ich fühlte mich glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr .	freude		Frau	freude	anticipation
Freude	Ich fühlte mich glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr .	freude		Frau	freude	joy
Freude	Ich fühlte mich glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr .	freude		Frau	freude	joy
Freude	Ich fühlte mich glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr .	freude		Frau	freude	joy
Freude	Ich fühlte mich glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr .	freude		Frau	freude	joy
Freude	Ich fühlte mich glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr glücklich und zufrieden, als ich Geburtstag hatte. Ich war sehr dankbar für die Geschenke und die Unterstützung, die ich von meinen Freunden und Familie bekommen hatte. Ich war auch sehr dankbar für die Möglichkeit, meine Freunde und Familie zu sehen und ihnen zu danken. Ich fühlte mich sehr .	freude		Frau	freude	surprise
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		Frau	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		Frau	freude	joy
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		Frau	freude	surprise
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		Frau	traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, weil ich das Erbrochene wegwischen musste..	verärgert		Frau	verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich das Erbrochene wegwischen musste..	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich das Erbrochene wegwischen musste..	verärgert		Frau	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		Frau	traurig	anger
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		Frau	traurig	fear
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		Frau	traurig	sadness
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		Frau	traurig	sadness
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		Frau	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich mit meinem Auto ohne Bedrängnis gegen eine Mauer gefahren bin. Ich war sehr enttäuscht und enttäuscht, dass ich so einen Unfall erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit meinem Auto ohne Bedrängnis gegen eine Mauer gefahren bin. Ich war sehr enttäuscht und enttäuscht, dass ich so einen Unfall erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit meinem Auto ohne Bedrängnis gegen eine Mauer gefahren bin. Ich war sehr enttäuscht und enttäuscht, dass ich so einen Unfall erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		Frau	verärgert	sadness
Enttäuschung	Ich fühle mich enttäuscht, weil meine Schwester ihren Besuch bei uns ständig verschiebt..	enttäuschung		Frau	enttäuschung	disgust
Enttäuschung	Ich fühle mich enttäuscht, weil meine Schwester ihren Besuch bei uns ständig verschiebt..	enttäuschung		Frau	enttäuschung	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich vor der ganzen Klasse meinen Vortrag verpatzte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst.	verlegenheit		Frau	verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich vor der ganzen Klasse meinen Vortrag verpatzte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst.	verlegenheit		Frau	verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich vor der ganzen Klasse meinen Vortrag verpatzte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst habe. Ich würde auch sehr traurig sein, wenn ich meinen Vortrag verpasst.	verlegenheit		Frau	verlegenheit	surprise
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad das Gummi der Badehose riss. Ich war sehr frustriert und enttäuscht, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig,.	verärgert		Frau	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad das Gummi der Badehose riss. Ich war sehr frustriert und enttäuscht, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig,.	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad das Gummi der Badehose riss. Ich war sehr frustriert und enttäuscht, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Badehose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig,.	verärgert		Frau	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Frau	wut	anger
Freude	Ich fühle mich glücklich, weil ich Angela Merkels Worte höre und hoffe, dass sie ihre Versprechen einhalten wird..	freude		Frau	freude	anticipation
Freude	Ich fühle mich glücklich, weil ich Angela Merkels Worte höre und hoffe, dass sie ihre Versprechen einhalten wird..	freude		Frau	freude	joy
Freude	Ich fühle mich glücklich, weil ich Angela Merkels Worte höre und hoffe, dass sie ihre Versprechen einhalten wird..	freude		Frau	freude	joy
Freude	Ich fühle mich glücklich, weil ich Angela Merkels Worte höre und hoffe, dass sie ihre Versprechen einhalten wird..	freude		Frau	freude	joy
Freude	Ich fühle mich glücklich, weil ich Angela Merkels Worte höre und hoffe, dass sie ihre Versprechen einhalten wird..	freude		Frau	freude	joy
Freude	Ich fühle mich glücklich, weil ich Angela Merkels Worte höre und hoffe, dass sie ihre Versprechen einhalten wird..	freude		Frau	freude	surprise
Verärgert	Ich fühlte mich verärgert, als mir beim Autofahren von einem Radfahrer die Vorfahrt genommen wurde. Der Radfahrer fuhr mit einer schnellen Geschwindigkeit und ohne Rücksicht auf mich. Ich fühlte mich sehr verärgert und enttäuscht. Ich würde gerne wissen, warum der Radfahrer mir die Vorfahrt genommen hat, und ich würde gerne wissen, wie ich reagieren würde. Ich würde auch gerne wissen, wie ich reagieren würde, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde gerne wissen, wie ich reagieren würde, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde gerne wissen, wie ich reagieren würde, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde gerne wissen, wie ich reagieren würde, wenn ich.	verärgert		Frau	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mir beim Autofahren von einem Radfahrer die Vorfahrt genommen wurde. Der Radfahrer fuhr mit einer schnellen Geschwindigkeit und ohne Rücksicht auf mich. Ich fühlte mich sehr verärgert und enttäuscht. Ich würde gerne wissen, warum der Radfahrer mir die Vorfahrt genommen hat, und ich würde gerne wissen, wie ich reagieren würde. Ich würde auch gerne wissen, wie ich reagieren würde, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde gerne wissen, wie ich reagieren würde, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde gerne wissen, wie ich reagieren würde, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde gerne wissen, wie ich reagieren würde, wenn ich.	verärgert		Frau	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mir beim Autofahren von einem Radfahrer die Vorfahrt genommen wurde. Der Radfahrer fuhr mit einer schnellen Geschwindigkeit und ohne Rücksicht auf mich. Ich fühlte mich sehr verärgert und enttäuscht. Ich würde gerne wissen, warum der Radfahrer mir die Vorfahrt genommen hat, und ich würde gerne wissen, wie ich reagieren würde. Ich würde auch gerne wissen, wie ich reagieren würde, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde gerne wissen, wie ich reagieren würde, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde gerne wissen, wie ich reagieren würde, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde gerne wissen, wie ich reagieren würde, wenn ich.	verärgert		Frau	verärgert	sadness
Unwohlsein	Ich fühle mich unwohl, weil ich einen schlechten Geruch im Flur meiner Schwiegereltern bemerke..	unwohlsein		Frau	unwohlsein	sadness
Enttäuschung	Ich fühlte mich enttäuscht, weil ich den Besuch meiner Freunde verpasst hatte. Ich war so aufgeregt, sie zu sehen, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, .	enttäuschung		Frau	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, weil ich den Besuch meiner Freunde verpasst hatte. Ich war so aufgeregt, sie zu sehen, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, dass ich sie verpasst hatte. Ich hatte so viele Freunde, die ich sehen wollte, und ich war so traurig, .	enttäuschung		Frau	enttäuschung	sadness
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Frau	angst	anger
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Frau	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Frau	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Frau	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Frau	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Frau	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Frau	angst	surprise
