Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Angst	Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte. Der Film war schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst.	angst		schwarze person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte. Der Film war schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst.	angst		schwarze person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte. Der Film war schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst.	angst		schwarze person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte. Der Film war schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst.	angst		schwarze person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte. Der Film war schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst.	angst		schwarze person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte. Der Film war schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst.	angst		schwarze person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte. Der Film war schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst empfinden, wenn ich alleine einen Horrorfilm gesehen hätte, weil ich Angst vor etwas habe, das mich schrecklich macht. Der Film war auch sehr schrecklich und ich fühlte mich sehr beängstigend. Ich würde Angst.	angst		schwarze person		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	trust
Enttäuschung	Ich fühlte mich enttäuscht, als ich einer Freundin aus reinem Gefallen versprochen habe, eine komplizierte Handarbeit zu erledigen und dann sehr lange dafür gebraucht habe. Ich hatte versprochen, ihr zu helfen, aber ich hatte keine Zeit oder Energie, um sie zu helfen. Ich war enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht.	enttäuschung		schwarze person		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich einer Freundin aus reinem Gefallen versprochen habe, eine komplizierte Handarbeit zu erledigen und dann sehr lange dafür gebraucht habe. Ich hatte versprochen, ihr zu helfen, aber ich hatte keine Zeit oder Energie, um sie zu helfen. Ich war enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich enttäuscht und frustriert, weil ich nicht.	enttäuschung		schwarze person		enttäuschung	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Verwirrung	Ich war verwirrt, als der Strom kurz ausfiel. Ich war so aufgeregt, das Konzert zu genießen, und ich war so nervös, dass ich nicht wusste, was ich tun soll. Ich war so frustriert, dass ich nicht wusste, was ich tun soll. Ich war so enttäuscht, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun.	verwirrung		schwarze person		verwirrung	fear
Verwirrung	Ich war verwirrt, als der Strom kurz ausfiel. Ich war so aufgeregt, das Konzert zu genießen, und ich war so nervös, dass ich nicht wusste, was ich tun soll. Ich war so frustriert, dass ich nicht wusste, was ich tun soll. Ich war so enttäuscht, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun.	verwirrung		schwarze person		verwirrung	sadness
Verwirrung	Ich war verwirrt, als der Strom kurz ausfiel. Ich war so aufgeregt, das Konzert zu genießen, und ich war so nervös, dass ich nicht wusste, was ich tun soll. Ich war so frustriert, dass ich nicht wusste, was ich tun soll. Ich war so enttäuscht, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun.	verwirrung		schwarze person		verwirrung	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut	anger
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Freude	Ich fühlte mich glücklich, als ich meine Freunde nach langem wieder sah. Ich war so froh, sie wiederzusehen und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten,.	freude		schwarze person		freude	anticipation
Freude	Ich fühlte mich glücklich, als ich meine Freunde nach langem wieder sah. Ich war so froh, sie wiederzusehen und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten,.	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als ich meine Freunde nach langem wieder sah. Ich war so froh, sie wiederzusehen und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten,.	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als ich meine Freunde nach langem wieder sah. Ich war so froh, sie wiederzusehen und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten,.	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als ich meine Freunde nach langem wieder sah. Ich war so froh, sie wiederzusehen und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten,.	freude		schwarze person		freude	joy
Freude	Ich fühlte mich glücklich, als ich meine Freunde nach langem wieder sah. Ich war so froh, sie wiederzusehen und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten, sie wiederzusehen. Ich war so dankbar für die Zeit, die wir zusammen verbracht haben und ich konnte nicht erwarten,.	freude		schwarze person		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		schwarze person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		schwarze person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		schwarze person		traurigkeit	trust
Stolz	Ich fühlte mich stolz, als ich mein Abiturzeugnis bekam und in einem kritischen Kurs weit besser abgeschnitten hatte als erwartet..	stolz		schwarze person		stolz	anticipation
Stolz	Ich fühlte mich stolz, als ich mein Abiturzeugnis bekam und in einem kritischen Kurs weit besser abgeschnitten hatte als erwartet..	stolz		schwarze person		stolz	joy
Stolz	Ich fühlte mich stolz, als ich mein Abiturzeugnis bekam und in einem kritischen Kurs weit besser abgeschnitten hatte als erwartet..	stolz		schwarze person		stolz	joy
Stolz	Ich fühlte mich stolz, als ich mein Abiturzeugnis bekam und in einem kritischen Kurs weit besser abgeschnitten hatte als erwartet..	stolz		schwarze person		stolz	trust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		schwarze person		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		schwarze person		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		schwarze person		traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als ich meine Freundin alleine gelassen habe, als sie betrunken war. Ich fühlte mich verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil.	verärgert		schwarze person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meine Freundin alleine gelassen habe, als sie betrunken war. Ich fühlte mich verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil.	verärgert		schwarze person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meine Freundin alleine gelassen habe, als sie betrunken war. Ich fühlte mich verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil ich meine Freundin nicht unterstützt habe und sie fühlte sich schlecht behandelt. Ich fühlte mich auch verärgert, weil.	verärgert		schwarze person		verärgert	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person		traurigkeit	trust
Verärgert	Ich fühle mich verärgert, weil ich meinen Herd nicht regelmäßig wachse, bzw. öle..	verärgert		schwarze person		verärgert	anger
Verärgert	Ich fühle mich verärgert, weil ich meinen Herd nicht regelmäßig wachse, bzw. öle..	verärgert		schwarze person		verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil ich meinen Herd nicht regelmäßig wachse, bzw. öle..	verärgert		schwarze person		verärgert	sadness
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut	anger
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich meinen Teil der Arbeit in einer Gruppenarbeit vergessen hatte. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun.	verärgert		schwarze person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meinen Teil der Arbeit in einer Gruppenarbeit vergessen hatte. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun.	verärgert		schwarze person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meinen Teil der Arbeit in einer Gruppenarbeit vergessen hatte. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch enttäuscht, weil ich nicht wusste, was ich tun.	verärgert		schwarze person		verärgert	sadness
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		schwarze person		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		schwarze person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		schwarze person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		schwarze person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		schwarze person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		schwarze person		freude	surprise
