Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, weil ich merkte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich.	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich merkte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich dachte, dass ich angelogen wurde. Ich.	Mann		verärgert		verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuschend, als ich auf Arbeit unzufrieden war. Ich war enttäuscht, dass ich nicht zufrieden war mit meiner Arbeit und fühlte mich enttäuscht, dass ich nicht zufrieden war mit meiner Arbeit. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		enttäuschung		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuschend, als ich auf Arbeit unzufrieden war. Ich war enttäuscht, dass ich nicht zufrieden war mit meiner Arbeit und fühlte mich enttäuscht, dass ich nicht zufrieden war mit meiner Arbeit. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		enttäuschung		enttäuschung	sadness
Freude	Ich fühlte mich glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war..	Mann		freude		freude	anticipation
Freude	Ich fühlte mich glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war..	Mann		freude		freude	surprise
Verärgert	Ich war verärgert, als ich die riesigen grünen Schimmelberge sah. Ich hatte erwartet, dass sie größer und größer werden, aber sie waren einfach zu groß. Ich war auch enttäuscht, dass ich nichts dagegen unternehmen konnte, um sie zu entfernen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	anger
Verärgert	Ich war verärgert, als ich die riesigen grünen Schimmelberge sah. Ich hatte erwartet, dass sie größer und größer werden, aber sie waren einfach zu groß. Ich war auch enttäuscht, dass ich nichts dagegen unternehmen konnte, um sie zu entfernen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	disgust
Verärgert	Ich war verärgert, als ich die riesigen grünen Schimmelberge sah. Ich hatte erwartet, dass sie größer und größer werden, aber sie waren einfach zu groß. Ich war auch enttäuscht, dass ich nichts dagegen unternehmen konnte, um sie zu entfernen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		verärgert		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		angst		angst	surprise
Enttäuschung	Ich fühlte mich enttäuscht, als ich für eine wichtige Prüfung während des Studiums nicht gelernt hatte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so.	Mann		enttäuschung		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich für eine wichtige Prüfung während des Studiums nicht gelernt hatte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so.	Mann		enttäuschung		enttäuschung	sadness
Verärgert	Ich fühlte mich verärgert, als ich ein benutztes Kondom auf dem Gehweg gesehen habe. Das Kondom war benutzt und hatte einen schlechten Geruch. Ich fühlte mich auch schlecht, weil ich das Kondom nicht benutzt habe. Ich würde diese Emotion empfinden, wenn ich etwas benutzt habe, was nicht ordnungsgemäß ist..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich ein benutztes Kondom auf dem Gehweg gesehen habe. Das Kondom war benutzt und hatte einen schlechten Geruch. Ich fühlte mich auch schlecht, weil ich das Kondom nicht benutzt habe. Ich würde diese Emotion empfinden, wenn ich etwas benutzt habe, was nicht ordnungsgemäß ist..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich ein benutztes Kondom auf dem Gehweg gesehen habe. Das Kondom war benutzt und hatte einen schlechten Geruch. Ich fühlte mich auch schlecht, weil ich das Kondom nicht benutzt habe. Ich würde diese Emotion empfinden, wenn ich etwas benutzt habe, was nicht ordnungsgemäß ist..	Mann		verärgert		verärgert	sadness
Freude	Ich fühlte mich glücklich, als ich meine Freunde getroffen habe..	Mann		freude		freude	anticipation
Freude	Ich fühlte mich glücklich, als ich meine Freunde getroffen habe..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich meine Freunde getroffen habe..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich meine Freunde getroffen habe..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich meine Freunde getroffen habe..	Mann		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich meine Freunde getroffen habe..	Mann		freude		freude	surprise
Traurigkeit	Ich würde Trauer empfinden, wenn ich in den Nachrichten gelesen habe, dass ein Kleinkind seine Eltern durch einen Unfall verloren hat. Als Vater war das eine schreckliche Vorstellung für mich..	Mann		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich in den Nachrichten gelesen habe, dass ein Kleinkind seine Eltern durch einen Unfall verloren hat. Als Vater war das eine schreckliche Vorstellung für mich..	Mann		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich in den Nachrichten gelesen habe, dass ein Kleinkind seine Eltern durch einen Unfall verloren hat. Als Vater war das eine schreckliche Vorstellung für mich..	Mann		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich in den Nachrichten gelesen habe, dass ein Kleinkind seine Eltern durch einen Unfall verloren hat. Als Vater war das eine schreckliche Vorstellung für mich..	Mann		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich in den Nachrichten gelesen habe, dass ein Kleinkind seine Eltern durch einen Unfall verloren hat. Als Vater war das eine schreckliche Vorstellung für mich..	Mann		traurigkeit		traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als ich einem Freund die falsche Abfahrtszeit mitgeteilt habe und er deswegen den Zug verpasst hat. Ich fühlte mich verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich.	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einem Freund die falsche Abfahrtszeit mitgeteilt habe und er deswegen den Zug verpasst hat. Ich fühlte mich verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich.	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einem Freund die falsche Abfahrtszeit mitgeteilt habe und er deswegen den Zug verpasst hat. Ich fühlte mich verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich fühlte mich auch verärgert, weil ich ihn verärgert habe, dass er den Zug verpasst hat. Ich.	Mann		verärgert		verärgert	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich von einer Frau beobachtet werde, während ich mich im Schwimmbad umziehe. Ich fühle mich beobachtet und fühle mich schlecht. Ich würde auch einen ernsthaften Streit mit einer mir nahestehenden Person haben..	Mann		verlegenheit		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich von einer Frau beobachtet werde, während ich mich im Schwimmbad umziehe. Ich fühle mich beobachtet und fühle mich schlecht. Ich würde auch einen ernsthaften Streit mit einer mir nahestehenden Person haben..	Mann		verlegenheit		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich von einer Frau beobachtet werde, während ich mich im Schwimmbad umziehe. Ich fühle mich beobachtet und fühle mich schlecht. Ich würde auch einen ernsthaften Streit mit einer mir nahestehenden Person haben..	Mann		verlegenheit		verlegenheit	surprise
Verwirrung	Ich würde Verwirrung empfinden, wenn ich von einem längst vergessenem Schulfreund Post bekam..	Mann		verwirrung		verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich von einem längst vergessenem Schulfreund Post bekam..	Mann		verwirrung		verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich von einem längst vergessenem Schulfreund Post bekam..	Mann		verwirrung		verwirrung	surprise
Verärgert	Ich fühlte mich verärgert, weil ich den Termin vergessen hatte. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran.	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich den Termin vergessen hatte. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran.	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich den Termin vergessen hatte. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so enttäuscht, dass ich nicht daran gedacht hatte, ihn zu verpassen. Ich war so frustriert, dass ich nicht daran.	Mann		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als jemand im Zug ganz abartig gestunken hat..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als jemand im Zug ganz abartig gestunken hat..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als jemand im Zug ganz abartig gestunken hat..	Mann		verärgert		verärgert	sadness
Enttäuschung	Ich war enttäuscht, als meine Lieblingsmannschaft wieder mal verloren hat. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, .	Mann		enttäuschung		enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als meine Lieblingsmannschaft wieder mal verloren hat. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, dass ich nicht mehr daran glaubte, dass sie gewinnen konnten. Ich war so enttäuscht, .	Mann		enttäuschung		enttäuschung	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Traurig	Ich fühlte mich traurig, als ich ins Krankenhaus mit Verdacht auf Magendurchbruch eingeliefert wurde. Ich hatte über Stunden hinweg starke Bauchschmerzen und war sehr schwach. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig,.	Mann		traurig		traurig	anger
Traurig	Ich fühlte mich traurig, als ich ins Krankenhaus mit Verdacht auf Magendurchbruch eingeliefert wurde. Ich hatte über Stunden hinweg starke Bauchschmerzen und war sehr schwach. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig,.	Mann		traurig		traurig	fear
Traurig	Ich fühlte mich traurig, als ich ins Krankenhaus mit Verdacht auf Magendurchbruch eingeliefert wurde. Ich hatte über Stunden hinweg starke Bauchschmerzen und war sehr schwach. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig,.	Mann		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich ins Krankenhaus mit Verdacht auf Magendurchbruch eingeliefert wurde. Ich hatte über Stunden hinweg starke Bauchschmerzen und war sehr schwach. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig,.	Mann		traurig		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich ins Krankenhaus mit Verdacht auf Magendurchbruch eingeliefert wurde. Ich hatte über Stunden hinweg starke Bauchschmerzen und war sehr schwach. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig, dass ich ins Krankenhaus eingeliefert wurde und dass ich keine Möglichkeit hatte, meine Schmerzen zu lindern. Ich war sehr traurig,.	Mann		traurig		traurig	sadness
Verärgert	Ich fühle mich verärgert, weil das Büro nach Käse riecht. Ich fühle mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühle mich verärgert, weil das Büro nach Käse riecht. Ich fühle mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil das Büro nach Käse riecht. Ich fühle mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person habe..	Mann		verärgert		verärgert	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		traurigkeit		traurigkeit	trust
Freude	Ich fühlte mich sehr glücklich, als meine Familie und ich zu unseren neuen Nachbarn eingeladen wurden. An dem Abend haben wir Chinesisch gegessen und ich habe gelernt mit Stäbchen zu essen. Es war sehr lecker und ungewöhnlich. Ich würde Freude empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		freude		freude	anticipation
Freude	Ich fühlte mich sehr glücklich, als meine Familie und ich zu unseren neuen Nachbarn eingeladen wurden. An dem Abend haben wir Chinesisch gegessen und ich habe gelernt mit Stäbchen zu essen. Es war sehr lecker und ungewöhnlich. Ich würde Freude empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		freude		freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Familie und ich zu unseren neuen Nachbarn eingeladen wurden. An dem Abend haben wir Chinesisch gegessen und ich habe gelernt mit Stäbchen zu essen. Es war sehr lecker und ungewöhnlich. Ich würde Freude empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		freude		freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Familie und ich zu unseren neuen Nachbarn eingeladen wurden. An dem Abend haben wir Chinesisch gegessen und ich habe gelernt mit Stäbchen zu essen. Es war sehr lecker und ungewöhnlich. Ich würde Freude empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		freude		freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Familie und ich zu unseren neuen Nachbarn eingeladen wurden. An dem Abend haben wir Chinesisch gegessen und ich habe gelernt mit Stäbchen zu essen. Es war sehr lecker und ungewöhnlich. Ich würde Freude empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		freude		freude	joy
Freude	Ich fühlte mich sehr glücklich, als meine Familie und ich zu unseren neuen Nachbarn eingeladen wurden. An dem Abend haben wir Chinesisch gegessen und ich habe gelernt mit Stäbchen zu essen. Es war sehr lecker und ungewöhnlich. Ich würde Freude empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		freude		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich meinem Freund darüber berichtete, wie viel ich momentan wiege. Ich hatte Angst, dass ich zu dick werde, und ich wollte nicht, dass er glaubt, dass ich zu dick bin. Ich fühlte mich auch traurig, weil ich wusste, dass ich zu dick bin. Ich wollte nicht, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur,.	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meinem Freund darüber berichtete, wie viel ich momentan wiege. Ich hatte Angst, dass ich zu dick werde, und ich wollte nicht, dass er glaubt, dass ich zu dick bin. Ich fühlte mich auch traurig, weil ich wusste, dass ich zu dick bin. Ich wollte nicht, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur, dass er glaubt, dass ich zu dick bin. Ich wollte nur,.	Mann		verärgert		verärgert	disgust
