Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich meinen Zug verpasst habe. Ich war so frustriert, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht mehr wusste, was ich tun sollte. Ich war so enttäuscht.	verärgert		schwarze person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Enttäuschung	Ich fühlte mich enttäuscht, als etwas in der Arbeit nicht gleich funktioniert hat und ich den Teil nicht getestet hatte. Ich hatte erwartet, dass es besser wäre, aber es war nicht. Ich war enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich war auch enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war auch enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war auch enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war auch enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war enttäuscht, weil.	enttäuschung		schwarze person	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als etwas in der Arbeit nicht gleich funktioniert hat und ich den Teil nicht getestet hatte. Ich hatte erwartet, dass es besser wäre, aber es war nicht. Ich war enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich war auch enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war auch enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war auch enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war auch enttäuscht, weil ich nicht wusste, wie ich es ändern konnte. Ich war enttäuscht, weil.	enttäuschung		schwarze person	enttäuschung	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Traurigkeit	Ich würde Trauer empfinden, wenn eines meiner Haustiere gestorben ist. Ich würde meine Trauer mit dem Verlust meines Haustieres verbinden und meine Trauer mit dem Verlust meines Haustieres verbinden..	traurigkeit		schwarze person	traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn eines meiner Haustiere gestorben ist. Ich würde meine Trauer mit dem Verlust meines Haustieres verbinden und meine Trauer mit dem Verlust meines Haustieres verbinden..	traurigkeit		schwarze person	traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn eines meiner Haustiere gestorben ist. Ich würde meine Trauer mit dem Verlust meines Haustieres verbinden und meine Trauer mit dem Verlust meines Haustieres verbinden..	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn eines meiner Haustiere gestorben ist. Ich würde meine Trauer mit dem Verlust meines Haustieres verbinden und meine Trauer mit dem Verlust meines Haustieres verbinden..	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn eines meiner Haustiere gestorben ist. Ich würde meine Trauer mit dem Verlust meines Haustieres verbinden und meine Trauer mit dem Verlust meines Haustieres verbinden..	traurigkeit		schwarze person	traurigkeit	trust
Enttäuschung	Ich würde Enttäuschung empfinden, wenn ich die Nachricht gelesen habe, dass der VfB Stuttgart nicht in neue Spieler investieren wird. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich .	enttäuschung		schwarze person	enttäuschung	disgust
Enttäuschung	Ich würde Enttäuschung empfinden, wenn ich die Nachricht gelesen habe, dass der VfB Stuttgart nicht in neue Spieler investieren wird. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich würde Enttäuschung empfinden, weil ich enttäuscht bin, dass der VfB Stuttgart nicht in neue Spieler investiert. Ich .	enttäuschung		schwarze person	enttäuschung	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn meine Nichte Atemnot hatte..	traurigkeit		schwarze person	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn meine Nichte Atemnot hatte..	traurigkeit		schwarze person	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn meine Nichte Atemnot hatte..	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn meine Nichte Atemnot hatte..	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn meine Nichte Atemnot hatte..	traurigkeit		schwarze person	traurigkeit	trust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	trust
Traurigkeit	Ich würde traurig sein, wenn ich daran denke, dass meine Erinnerungen verloren sein werden, wenn ich sterbe. Ich würde Angst haben, dass meine Erinnerungen verloren gehen und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, .	traurigkeit		schwarze person	traurigkeit	disgust
Traurigkeit	Ich würde traurig sein, wenn ich daran denke, dass meine Erinnerungen verloren sein werden, wenn ich sterbe. Ich würde Angst haben, dass meine Erinnerungen verloren gehen und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, .	traurigkeit		schwarze person	traurigkeit	fear
Traurigkeit	Ich würde traurig sein, wenn ich daran denke, dass meine Erinnerungen verloren sein werden, wenn ich sterbe. Ich würde Angst haben, dass meine Erinnerungen verloren gehen und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, .	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde traurig sein, wenn ich daran denke, dass meine Erinnerungen verloren sein werden, wenn ich sterbe. Ich würde Angst haben, dass meine Erinnerungen verloren gehen und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, .	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde traurig sein, wenn ich daran denke, dass meine Erinnerungen verloren sein werden, wenn ich sterbe. Ich würde Angst haben, dass meine Erinnerungen verloren gehen und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann. Ich würde Angst haben, dass ich meine Erinnerungen nicht wiederherstellen kann und ich würde Angst haben, .	traurigkeit		schwarze person	traurigkeit	trust
Angst	Ich würde Angst empfinden, wenn ich nachts ein schwerer Sturm unsere Fenster zum Wackeln gebracht hätte..	angst		schwarze person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich nachts ein schwerer Sturm unsere Fenster zum Wackeln gebracht hätte..	angst		schwarze person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts ein schwerer Sturm unsere Fenster zum Wackeln gebracht hätte..	angst		schwarze person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts ein schwerer Sturm unsere Fenster zum Wackeln gebracht hätte..	angst		schwarze person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts ein schwerer Sturm unsere Fenster zum Wackeln gebracht hätte..	angst		schwarze person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts ein schwerer Sturm unsere Fenster zum Wackeln gebracht hätte..	angst		schwarze person	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich nachts ein schwerer Sturm unsere Fenster zum Wackeln gebracht hätte..	angst		schwarze person	angst	surprise
Freude	Ich fühlte mich glücklich, als mein Sohn nach Hause kam. Ich war so glücklich, dass ich ihn endlich wiedersehen konnte. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da.	freude		schwarze person	freude	anticipation
Freude	Ich fühlte mich glücklich, als mein Sohn nach Hause kam. Ich war so glücklich, dass ich ihn endlich wiedersehen konnte. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da.	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als mein Sohn nach Hause kam. Ich war so glücklich, dass ich ihn endlich wiedersehen konnte. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da.	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als mein Sohn nach Hause kam. Ich war so glücklich, dass ich ihn endlich wiedersehen konnte. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da.	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als mein Sohn nach Hause kam. Ich war so glücklich, dass ich ihn endlich wiedersehen konnte. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da.	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als mein Sohn nach Hause kam. Ich war so glücklich, dass ich ihn endlich wiedersehen konnte. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da war. Ich war so dankbar, dass er wieder da.	freude		schwarze person	freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Verärgert	Ich fühlte mich verärgert, als meine erste Beziehung nach über zwei Jahren endete. Es kam sehr überraschend. Ich hatte eine sehr starke Bindung zu dieser Person und hatte viele gemeinsame Erinnerungen. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was.	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als meine erste Beziehung nach über zwei Jahren endete. Es kam sehr überraschend. Ich hatte eine sehr starke Bindung zu dieser Person und hatte viele gemeinsame Erinnerungen. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was.	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als meine erste Beziehung nach über zwei Jahren endete. Es kam sehr überraschend. Ich hatte eine sehr starke Bindung zu dieser Person und hatte viele gemeinsame Erinnerungen. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was ich tun sollte oder ob ich etwas tun sollte. Ich war sehr traurig und enttäuscht über das Ende der Beziehung. Ich hatte keine Ahnung, was.	verärgert		schwarze person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Freude	Ich fühlte mich glücklich, als ich Geburtstag hatte..	freude		schwarze person	freude	anticipation
Freude	Ich fühlte mich glücklich, als ich Geburtstag hatte..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als ich Geburtstag hatte..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als ich Geburtstag hatte..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als ich Geburtstag hatte..	freude		schwarze person	freude	joy
Freude	Ich fühlte mich glücklich, als ich Geburtstag hatte..	freude		schwarze person	freude	surprise
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		schwarze person	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich das erste Mal Achterbahn fahren würde..	freude		schwarze person	freude	surprise
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		schwarze person	traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, weil ich das Erbrochene wegwischen musste..	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich das Erbrochene wegwischen musste..	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich das Erbrochene wegwischen musste..	verärgert		schwarze person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		schwarze person	traurig	anger
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		schwarze person	traurig	fear
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, als ich als Kind mit meinen Eltern ein Schwein geschlachtet habe. Ich musste einen Kessel mit Blutwurst rühren..	traurig		schwarze person	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich mit meinem Auto ohne Bedrängnis gegen eine Mauer gefahren bin. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden.	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit meinem Auto ohne Bedrängnis gegen eine Mauer gefahren bin. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden.	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit meinem Auto ohne Bedrängnis gegen eine Mauer gefahren bin. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden verursachen könnte. Ich hatte Angst, dass ich einen Unfall verursachen könnte, und ich hatte Angst, dass ich einen Schaden.	verärgert		schwarze person	verärgert	sadness
Enttäuschung	Ich fühle mich enttäuscht, weil meine Schwester ihren Besuch bei uns ständig verschiebt..	enttäuschung		schwarze person	enttäuschung	disgust
Enttäuschung	Ich fühle mich enttäuscht, weil meine Schwester ihren Besuch bei uns ständig verschiebt..	enttäuschung		schwarze person	enttäuschung	sadness
