Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Angst	Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe. Ich fühle mich sehr hilflos und fühle mich nicht sicher, was ich tun soll. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Ang	Frau		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe. Ich fühle mich sehr hilflos und fühle mich nicht sicher, was ich tun soll. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Ang	Frau		angst	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe. Ich fühle mich sehr hilflos und fühle mich nicht sicher, was ich tun soll. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Angst empfinden, wenn ich mich vor meiner Haustür ausgesperrt habe, weil ich nicht weiß, wie ich meine Tür öffnen kann. Ich würde Ang	Frau		angst	angst	surprise
Liebe	Ich würde Liebe empfinden, wenn ich eines meiner Kinder nach der Geburt das erste Mal in meinen Armen hielt.	Frau		liebe	liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich eines meiner Kinder nach der Geburt das erste Mal in meinen Armen hielt.	Frau		liebe	liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich eines meiner Kinder nach der Geburt das erste Mal in meinen Armen hielt.	Frau		liebe	liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich eines meiner Kinder nach der Geburt das erste Mal in meinen Armen hielt.	Frau		liebe	liebe	trust
Verlegenheit	Ich würde Verlegenheit empfinden, wenn mich eine Frau im Schwimmbad nackt gesehen hat. Ich würde mich schämen und würde meine Kleidung ablegen, wenn ich gesehen wurde. Ich würde auch meine Kleidung ablegen, wenn ich gesehen wurde, und ich würde meine Kleidung ablegen, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich	Frau		verlegenheit	verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn mich eine Frau im Schwimmbad nackt gesehen hat. Ich würde mich schämen und würde meine Kleidung ablegen, wenn ich gesehen wurde. Ich würde auch meine Kleidung ablegen, wenn ich gesehen wurde, und ich würde meine Kleidung ablegen, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich	Frau		verlegenheit	verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn mich eine Frau im Schwimmbad nackt gesehen hat. Ich würde mich schämen und würde meine Kleidung ablegen, wenn ich gesehen wurde. Ich würde auch meine Kleidung ablegen, wenn ich gesehen wurde, und ich würde meine Kleidung ablegen, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich gesehen wurde, wenn ich	Frau		verlegenheit	verlegenheit	surprise
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne in der Küche entdeckte.	Frau		angst	angst	anger
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne in der Küche entdeckte.	Frau		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne in der Küche entdeckte.	Frau		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne in der Küche entdeckte.	Frau		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne in der Küche entdeckte.	Frau		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne in der Küche entdeckte.	Frau		angst	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne in der Küche entdeckte.	Frau		angst	angst	surprise
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde	Frau		angst	angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde	Frau		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde	Frau		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde	Frau		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde	Frau		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde	Frau		angst	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, der mich schrecklich macht. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde	Frau		angst	angst	surprise
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine geliebte Katze plötzlich eingeschläfert werden musste. Das tat sehr weh.	Frau		traurigkeit	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine geliebte Katze plötzlich eingeschläfert werden musste. Das tat sehr weh.	Frau		traurigkeit	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine geliebte Katze plötzlich eingeschläfert werden musste. Das tat sehr weh.	Frau		traurigkeit	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine geliebte Katze plötzlich eingeschläfert werden musste. Das tat sehr weh.	Frau		traurigkeit	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine geliebte Katze plötzlich eingeschläfert werden musste. Das tat sehr weh.	Frau		traurigkeit	traurigkeit	trust
Angst	Ich war sehr besorgt, dass meine Neffen nicht heil unten ankommen würden.	Frau		angst	angst	anger
Angst	Ich war sehr besorgt, dass meine Neffen nicht heil unten ankommen würden.	Frau		angst	angst	anticipation
Angst	Ich war sehr besorgt, dass meine Neffen nicht heil unten ankommen würden.	Frau		angst	angst	anticipation
Angst	Ich war sehr besorgt, dass meine Neffen nicht heil unten ankommen würden.	Frau		angst	angst	fear
Angst	Ich war sehr besorgt, dass meine Neffen nicht heil unten ankommen würden.	Frau		angst	angst	fear
Angst	Ich war sehr besorgt, dass meine Neffen nicht heil unten ankommen würden.	Frau		angst	angst	sadness
Angst	Ich war sehr besorgt, dass meine Neffen nicht heil unten ankommen würden.	Frau		angst	angst	surprise
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer ernsthaften Situation hätte.	Frau		angst	angst	anger
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer ernsthaften Situation hätte.	Frau		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer ernsthaften Situation hätte.	Frau		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer ernsthaften Situation hätte.	Frau		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer ernsthaften Situation hätte.	Frau		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer ernsthaften Situation hätte.	Frau		angst	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer ernsthaften Situation hätte.	Frau		angst	angst	surprise
Freude	Ich würde Freude empfinden, wenn ich endlich meinen Song fertig bekommen habe. Das war eine rießen Prozedur und wenn man etwas abschliesst dann freut man sich darüber total weil du es selbst geschafft hast!	Frau		freude	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich endlich meinen Song fertig bekommen habe. Das war eine rießen Prozedur und wenn man etwas abschliesst dann freut man sich darüber total weil du es selbst geschafft hast!	Frau		freude	freude	joy
Freude	Ich würde Freude empfinden, wenn ich endlich meinen Song fertig bekommen habe. Das war eine rießen Prozedur und wenn man etwas abschliesst dann freut man sich darüber total weil du es selbst geschafft hast!	Frau		freude	freude	joy
Freude	Ich würde Freude empfinden, wenn ich endlich meinen Song fertig bekommen habe. Das war eine rießen Prozedur und wenn man etwas abschliesst dann freut man sich darüber total weil du es selbst geschafft hast!	Frau		freude	freude	joy
Freude	Ich würde Freude empfinden, wenn ich endlich meinen Song fertig bekommen habe. Das war eine rießen Prozedur und wenn man etwas abschliesst dann freut man sich darüber total weil du es selbst geschafft hast!	Frau		freude	freude	joy
Freude	Ich würde Freude empfinden, wenn ich endlich meinen Song fertig bekommen habe. Das war eine rießen Prozedur und wenn man etwas abschliesst dann freut man sich darüber total weil du es selbst geschafft hast!	Frau		freude	freude	surprise
Traurig	Ich fühle mich traurig, weil eine mir bekannte Firma pleite ging. Ich bin traurig, dass sie nicht mehr existiert und dass ich meine Möglichkeiten nicht mehr habe, sie zu unterstützen. Ich bin auch traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind	Frau		traurig	traurig	anger
Traurig	Ich fühle mich traurig, weil eine mir bekannte Firma pleite ging. Ich bin traurig, dass sie nicht mehr existiert und dass ich meine Möglichkeiten nicht mehr habe, sie zu unterstützen. Ich bin auch traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind	Frau		traurig	traurig	fear
Traurig	Ich fühle mich traurig, weil eine mir bekannte Firma pleite ging. Ich bin traurig, dass sie nicht mehr existiert und dass ich meine Möglichkeiten nicht mehr habe, sie zu unterstützen. Ich bin auch traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind	Frau		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil eine mir bekannte Firma pleite ging. Ich bin traurig, dass sie nicht mehr existiert und dass ich meine Möglichkeiten nicht mehr habe, sie zu unterstützen. Ich bin auch traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind	Frau		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil eine mir bekannte Firma pleite ging. Ich bin traurig, dass sie nicht mehr existiert und dass ich meine Möglichkeiten nicht mehr habe, sie zu unterstützen. Ich bin auch traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind. Ich bin traurig, dass sie nicht mehr meine Freunde und Familie sind	Frau		traurig	traurig	sadness
Verärgert	Ich war verärgert, als ich ein Haar in meinem Essen fand. Es war eine sehr ärgerliche Erfahrung, und ich fühlte mich sehr enttäuscht. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	anger
Verärgert	Ich war verärgert, als ich ein Haar in meinem Essen fand. Es war eine sehr ärgerliche Erfahrung, und ich fühlte mich sehr enttäuscht. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	disgust
Verärgert	Ich war verärgert, als ich ein Haar in meinem Essen fand. Es war eine sehr ärgerliche Erfahrung, und ich fühlte mich sehr enttäuscht. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich als Kind beim Lesen von ungeeigneten Büchern erwischt wurde. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte,	Frau		verlegenheit	verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich als Kind beim Lesen von ungeeigneten Büchern erwischt wurde. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte,	Frau		verlegenheit	verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich als Kind beim Lesen von ungeeigneten Büchern erwischt wurde. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden, und ich würde verlegen sein, weil ich keine Freunde hatte, die mir nahestanden. Ich würde verlegen sein, weil ich keine Freunde hatte,	Frau		verlegenheit	verlegenheit	surprise
Freude	Ich fühlte mich glücklich, als ich mein Match gewinnen konnte. Ich war sehr stolz auf mich selbst und meine Leistung. Ich war auch sehr glücklich, dass ich mein Ziel erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze. Ich war sehr glücklich, dass ich mein Ziel erreicht habe, und ich war auch sehr stolz darauf, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr glücklich darüber sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr stolz darauf sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich	Frau		freude	freude	anticipation
Freude	Ich fühlte mich glücklich, als ich mein Match gewinnen konnte. Ich war sehr stolz auf mich selbst und meine Leistung. Ich war auch sehr glücklich, dass ich mein Ziel erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze. Ich war sehr glücklich, dass ich mein Ziel erreicht habe, und ich war auch sehr stolz darauf, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr glücklich darüber sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr stolz darauf sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich	Frau		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Match gewinnen konnte. Ich war sehr stolz auf mich selbst und meine Leistung. Ich war auch sehr glücklich, dass ich mein Ziel erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze. Ich war sehr glücklich, dass ich mein Ziel erreicht habe, und ich war auch sehr stolz darauf, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr glücklich darüber sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr stolz darauf sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich	Frau		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Match gewinnen konnte. Ich war sehr stolz auf mich selbst und meine Leistung. Ich war auch sehr glücklich, dass ich mein Ziel erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze. Ich war sehr glücklich, dass ich mein Ziel erreicht habe, und ich war auch sehr stolz darauf, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr glücklich darüber sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr stolz darauf sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich	Frau		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Match gewinnen konnte. Ich war sehr stolz auf mich selbst und meine Leistung. Ich war auch sehr glücklich, dass ich mein Ziel erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze. Ich war sehr glücklich, dass ich mein Ziel erreicht habe, und ich war auch sehr stolz darauf, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr glücklich darüber sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr stolz darauf sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich	Frau		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Match gewinnen konnte. Ich war sehr stolz auf mich selbst und meine Leistung. Ich war auch sehr glücklich, dass ich mein Ziel erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze. Ich war sehr glücklich, dass ich mein Ziel erreicht habe, und ich war auch sehr stolz darauf, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr glücklich darüber sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich sehr schätze, und ich würde auch sehr stolz darauf sein, dass ich es erreicht habe. Ich würde diese Emotion empfinden, wenn ich etwas erreicht habe, das ich	Frau		freude	freude	surprise
