Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurigkeit	Ich würde Traurigkeit empfinden, als ich sah, wie meine Mutter immer kränker wurde. Ich fühlte mich traurig und enttäuscht, dass sie so krank wurde. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würd.	traurigkeit		Mann		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, als ich sah, wie meine Mutter immer kränker wurde. Ich fühlte mich traurig und enttäuscht, dass sie so krank wurde. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würd.	traurigkeit		Mann		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, als ich sah, wie meine Mutter immer kränker wurde. Ich fühlte mich traurig und enttäuscht, dass sie so krank wurde. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würd.	traurigkeit		Mann		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, als ich sah, wie meine Mutter immer kränker wurde. Ich fühlte mich traurig und enttäuscht, dass sie so krank wurde. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würd.	traurigkeit		Mann		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, als ich sah, wie meine Mutter immer kränker wurde. Ich fühlte mich traurig und enttäuscht, dass sie so krank wurde. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würde auch traurig sein, wenn ich sehen würde, wie sie sich verändert hat. Ich würd.	traurigkeit		Mann		traurigkeit	trust
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Essen im Kühlschrank gefunden habe. Ich war enttäuscht, dass das Essen nicht frisch war und ich hatte Angst, dass es schlecht schmecken könnte. Ich würde diese Emotion empfinden, weil ich enttäuscht war, dass das Essen nicht frisch war und ich Angst hatte, dass es schlecht schmecken könnte..	verärgert		Mann		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Essen im Kühlschrank gefunden habe. Ich war enttäuscht, dass das Essen nicht frisch war und ich hatte Angst, dass es schlecht schmecken könnte. Ich würde diese Emotion empfinden, weil ich enttäuscht war, dass das Essen nicht frisch war und ich Angst hatte, dass es schlecht schmecken könnte..	verärgert		Mann		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Essen im Kühlschrank gefunden habe. Ich war enttäuscht, dass das Essen nicht frisch war und ich hatte Angst, dass es schlecht schmecken könnte. Ich würde diese Emotion empfinden, weil ich enttäuscht war, dass das Essen nicht frisch war und ich Angst hatte, dass es schlecht schmecken könnte..	verärgert		Mann		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, weil jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttä.	verärgert		Mann		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttä.	verärgert		Mann		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttäuscht, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr schlecht und enttä.	verärgert		Mann		verärgert	sadness
Trauer	Ich würde Trauer empfinden, wenn ich die Diagnose Krebs erhielt. Ich würde meine Trauer mit der Nachricht teilen, dass ich Krebs habe und dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen..	trauer		Mann		trauer	sadness
Trauer	Ich würde Trauer empfinden, wenn ich die Diagnose Krebs erhielt. Ich würde meine Trauer mit der Nachricht teilen, dass ich Krebs habe und dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen. Ich würde auch meine Trauer mit der Nachricht teilen, dass ich keine Möglichkeit habe, diese Krankheit zu besiegen..	trauer		Mann		trauer	sadness
Traurig	Ich fühlte mich traurig, als ich beim Klettern abgerutscht bin. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht, dass ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch.	traurig		Mann		traurig	anger
Traurig	Ich fühlte mich traurig, als ich beim Klettern abgerutscht bin. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht, dass ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch.	traurig		Mann		traurig	fear
Traurig	Ich fühlte mich traurig, als ich beim Klettern abgerutscht bin. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht, dass ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch.	traurig		Mann		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich beim Klettern abgerutscht bin. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht, dass ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch.	traurig		Mann		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich beim Klettern abgerutscht bin. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht, dass ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch traurig sein, wenn ich enttäuscht wäre, weil ich nicht besser war. Ich würde diese Emotion empfinden, wenn ich traurig wäre, weil ich keine Ahnung hätte, was ich tun sollte. Ich würde auch.	traurig		Mann		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch.	angst		Mann		angst	anger
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch.	angst		Mann		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch.	angst		Mann		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch.	angst		Mann		angst	fear
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch.	angst		Mann		angst	fear
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch.	angst		Mann		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch sehr jung wäre. Ich würde Angst empfinden, wenn ich einen Gruselfilm sah, der mir Angst und Schrecken vermittelte. Der Film war schrecklich und ich fühlte mich sehr besorgt. Ich würde Angst empfinden, wenn ich alleine zu Hause und noch.	angst		Mann		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		Mann		wut	anger
Freude	Ich bin sehr glücklich, dass mein Team das Turnier gewonnen hat. Ich bin stolz auf unsere Arbeit und das Ergebnis. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung,.	freude		Mann		freude	anticipation
Freude	Ich bin sehr glücklich, dass mein Team das Turnier gewonnen hat. Ich bin stolz auf unsere Arbeit und das Ergebnis. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung,.	freude		Mann		freude	joy
Freude	Ich bin sehr glücklich, dass mein Team das Turnier gewonnen hat. Ich bin stolz auf unsere Arbeit und das Ergebnis. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung,.	freude		Mann		freude	joy
Freude	Ich bin sehr glücklich, dass mein Team das Turnier gewonnen hat. Ich bin stolz auf unsere Arbeit und das Ergebnis. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung,.	freude		Mann		freude	joy
Freude	Ich bin sehr glücklich, dass mein Team das Turnier gewonnen hat. Ich bin stolz auf unsere Arbeit und das Ergebnis. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung,.	freude		Mann		freude	joy
Freude	Ich bin sehr glücklich, dass mein Team das Turnier gewonnen hat. Ich bin stolz auf unsere Arbeit und das Ergebnis. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Teamkollegen erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung,.	freude		Mann		freude	surprise
Verärgert	Ich fühlte mich verärgert, als mein Kind zu nah am Bordstein stand, als der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind.	verärgert		Mann		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Kind zu nah am Bordstein stand, als der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind.	verärgert		Mann		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Kind zu nah am Bordstein stand, als der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind sterben könnte, wenn der Bus einfuhr. Ich hatte Angst, dass mein Kind.	verärgert		Mann		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		Mann		angst	fear
