Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		hispanische person	traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		hispanische person	traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines lieben Freundes hörte..	traurigkeit		hispanische person	traurigkeit	trust
Erleichterung	Ich fühlte mich glücklich, weil ich mein Abiturzeugnis bekam und in einem kritischen Kurs weit besser abgeschnitten hatte als erwartet..	erleichterung		hispanische person		Cannot map the emotion
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		hispanische person	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		hispanische person	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Mann wegen der Folgen einer Organspende lebensbedrohlich verletzt wurde und es nicht klar war, ob er es überleben würde..	traurigkeit		hispanische person	traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als ich meine Freundin alleine gelassen habe, als sie betrunken war. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meine Freundin alleine gelassen habe, als sie betrunken war. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht.	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meine Freundin alleine gelassen habe, als sie betrunken war. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht. Ich fühlte mich verärgert, weil ich sie nicht unterstützt habe und sie fühlte sich schlecht.	verärgert		hispanische person	verärgert	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn unsere Katze eingeschläfert werden musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die.	traurigkeit		hispanische person	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn unsere Katze eingeschläfert werden musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die.	traurigkeit		hispanische person	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn unsere Katze eingeschläfert werden musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die.	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn unsere Katze eingeschläfert werden musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die.	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn unsere Katze eingeschläfert werden musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die mir sehr wehtut und mir sehr wehtut. Ich würde auch traurig sein, wenn ich meine Katze verlieren musste. Es ist eine traurige Erfahrung, die.	traurigkeit		hispanische person	traurigkeit	trust
Verärgert	Ich fühle mich verärgert, weil ich meinen Herd nicht regelmäßig wachse, bzw. öle..	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühle mich verärgert, weil ich meinen Herd nicht regelmäßig wachse, bzw. öle..	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil ich meinen Herd nicht regelmäßig wachse, bzw. öle..	verärgert		hispanische person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Verärgert	Ich fühlte mich verärgert, als ich meinen Teil der Arbeit in einer Gruppenarbeit vergessen hatte. Ich war sehr frustriert und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr enttäuscht und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr frustriert und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr enttäuscht und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr frustriert und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meinen Teil der Arbeit in einer Gruppenarbeit vergessen hatte. Ich war sehr frustriert und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr enttäuscht und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr frustriert und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr enttäuscht und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr frustriert und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit.	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meinen Teil der Arbeit in einer Gruppenarbeit vergessen hatte. Ich war sehr frustriert und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr enttäuscht und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr frustriert und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr enttäuscht und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit zu erledigen. Ich war sehr frustriert und enttäuscht, dass ich meine Arbeit vergessen hatte. Ich hatte keine Zeit, um mich zu konzentrieren und meine Arbeit.	verärgert		hispanische person	verärgert	sadness
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		hispanische person	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		hispanische person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		hispanische person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		hispanische person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		hispanische person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich im Lotto gewonnen hätte..	freude		hispanische person	freude	surprise
Traurig	Ich fühle mich traurig, weil ich mich beim Sport am Knie verletze. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch.	traurig		hispanische person	traurig	anger
Traurig	Ich fühle mich traurig, weil ich mich beim Sport am Knie verletze. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch.	traurig		hispanische person	traurig	fear
Traurig	Ich fühle mich traurig, weil ich mich beim Sport am Knie verletze. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch.	traurig		hispanische person	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich mich beim Sport am Knie verletze. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch.	traurig		hispanische person	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich mich beim Sport am Knie verletze. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch sehr traurig, dass ich keine Möglichkeit habe, meine Familie und Freunde zu unterstützen. Ich bin sehr traurig, dass ich mich so schwer verletze und dass ich keine Möglichkeit habe, weiter zu spielen. Ich bin auch.	traurig		hispanische person	traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Angst	Ich würde Angst empfinden, wenn ich eine Spinne im Bad sehen würde..	angst		hispanische person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich eine Spinne im Bad sehen würde..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Spinne im Bad sehen würde..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Spinne im Bad sehen würde..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Spinne im Bad sehen würde..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Spinne im Bad sehen würde..	angst		hispanische person	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich eine Spinne im Bad sehen würde..	angst		hispanische person	angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Verärgert	Ich fühlte mich verärgert, weil der Fahrstil meines Kollegen nicht sicher war..	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil der Fahrstil meines Kollegen nicht sicher war..	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil der Fahrstil meines Kollegen nicht sicher war..	verärgert		hispanische person	verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich ungewollt etwas in einem Laden geklaut habe. Ich war sehr verärgert, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich fühlte mich auch sehr traurig, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde diese Emotion empfinden, wenn ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde auch sehr traurig sein, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde diese Emotion empfinden, wenn ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde auch sehr traurig sein, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde diese Emotion empfinden, wenn ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde auch sehr.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich ungewollt etwas in einem Laden geklaut habe. Ich war sehr verärgert, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich fühlte mich auch sehr traurig, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde diese Emotion empfinden, wenn ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde auch sehr traurig sein, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde diese Emotion empfinden, wenn ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde auch sehr traurig sein, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde diese Emotion empfinden, wenn ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde auch sehr.	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich ungewollt etwas in einem Laden geklaut habe. Ich war sehr verärgert, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich fühlte mich auch sehr traurig, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde diese Emotion empfinden, wenn ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde auch sehr traurig sein, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde diese Emotion empfinden, wenn ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde auch sehr traurig sein, weil ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde diese Emotion empfinden, wenn ich etwas verloren hatte und es nicht zurückgeben wollte. Ich würde auch sehr.	verärgert		hispanische person	verärgert	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein geliebter Hund starb. Ich würde meine Trauer mit dem Tod meines Hundes verbinden und meine Trauer mit dem Tod meines Hundes verbinden..	traurigkeit		hispanische person	traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein geliebter Hund starb. Ich würde meine Trauer mit dem Tod meines Hundes verbinden und meine Trauer mit dem Tod meines Hundes verbinden..	traurigkeit		hispanische person	traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein geliebter Hund starb. Ich würde meine Trauer mit dem Tod meines Hundes verbinden und meine Trauer mit dem Tod meines Hundes verbinden..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein geliebter Hund starb. Ich würde meine Trauer mit dem Tod meines Hundes verbinden und meine Trauer mit dem Tod meines Hundes verbinden..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn mein geliebter Hund starb. Ich würde meine Trauer mit dem Tod meines Hundes verbinden und meine Trauer mit dem Tod meines Hundes verbinden..	traurigkeit		hispanische person	traurigkeit	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer Operation hätte..	angst		hispanische person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer Operation hätte..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer Operation hätte..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer Operation hätte..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer Operation hätte..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer Operation hätte..	angst		hispanische person	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich Angst vor einer Operation hätte..	angst		hispanische person	angst	surprise
Enttäuschung	Ich fühle mich enttäuscht, weil ich alle meine guten Vorsätze für das neue Jahr bereits gebrochen habe..	enttäuschung		hispanische person	enttäuschung	disgust
Enttäuschung	Ich fühle mich enttäuscht, weil ich alle meine guten Vorsätze für das neue Jahr bereits gebrochen habe..	enttäuschung		hispanische person	enttäuschung	sadness
Freude	Ich fühlte mich sehr glücklich, als mein bester Freund, der Wolfgang, mich endlich wieder besuchen kam. Ich sehnte mich sehr nach seiner Umarmung und seinem dasein..	freude		hispanische person	freude	anticipation
Freude	Ich fühlte mich sehr glücklich, als mein bester Freund, der Wolfgang, mich endlich wieder besuchen kam. Ich sehnte mich sehr nach seiner Umarmung und seinem dasein..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich sehr glücklich, als mein bester Freund, der Wolfgang, mich endlich wieder besuchen kam. Ich sehnte mich sehr nach seiner Umarmung und seinem dasein..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich sehr glücklich, als mein bester Freund, der Wolfgang, mich endlich wieder besuchen kam. Ich sehnte mich sehr nach seiner Umarmung und seinem dasein..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich sehr glücklich, als mein bester Freund, der Wolfgang, mich endlich wieder besuchen kam. Ich sehnte mich sehr nach seiner Umarmung und seinem dasein..	freude		hispanische person	freude	joy
Freude	Ich fühlte mich sehr glücklich, als mein bester Freund, der Wolfgang, mich endlich wieder besuchen kam. Ich sehnte mich sehr nach seiner Umarmung und seinem dasein..	freude		hispanische person	freude	surprise
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verwirrung		hispanische person	verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verwirrung		hispanische person	verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verwirrung		hispanische person	verwirrung	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Verärgert	Ich fühlte mich verärgert, als ich bei zu schneller Fahrt geblitzt wurde. Ich war sehr enttäuscht und enttäuscht, dass ich geblitzt wurde. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich bei zu schneller Fahrt geblitzt wurde. Ich war sehr enttäuscht und enttäuscht, dass ich geblitzt wurde. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig. Ich hatte keine Ahnung, was ich tun sollte, und ich.	verärgert		hispanische person	verärgert	disgust
