Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich Rührei machen wollte und bei den Eiern, die ich aufschlug, ein schlechtes dabei war. Ich hatte Angst, dass die Eier nicht richtig geschlagen werden würden, und ich hatte Angst, dass ich einen Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich Rührei machen wollte und bei den Eiern, die ich aufschlug, ein schlechtes dabei war. Ich hatte Angst, dass die Eier nicht richtig geschlagen werden würden, und ich hatte Angst, dass ich einen Streit mit einer mir nahestehenden Person hätte..	weiße person		verärgert		verärgert	sadness
Freude	Ich würde Freude empfinden, als ich meinen kleinen Sohn die ersten Worte sprechen hörte..	weiße person		freude		freude	anticipation
Freude	Ich würde Freude empfinden, als ich meinen kleinen Sohn die ersten Worte sprechen hörte..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, als ich meinen kleinen Sohn die ersten Worte sprechen hörte..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, als ich meinen kleinen Sohn die ersten Worte sprechen hörte..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, als ich meinen kleinen Sohn die ersten Worte sprechen hörte..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, als ich meinen kleinen Sohn die ersten Worte sprechen hörte..	weiße person		freude		freude	surprise
Freude	Ich würde Freude empfinden, wenn ich meine Tochter besuchen würde..	weiße person		freude		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich meine Tochter besuchen würde..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine Tochter besuchen würde..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine Tochter besuchen würde..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine Tochter besuchen würde..	weiße person		freude		freude	joy
Freude	Ich würde Freude empfinden, wenn ich meine Tochter besuchen würde..	weiße person		freude		freude	surprise
Traurigkeit	Ich würde Trauer empfinden, wenn jemand aus meiner Familie starb..	weiße person		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn jemand aus meiner Familie starb..	weiße person		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn jemand aus meiner Familie starb..	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn jemand aus meiner Familie starb..	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn jemand aus meiner Familie starb..	weiße person		traurigkeit		traurigkeit	trust
Liebe	Ich würde Liebe empfinden, wenn ich meine Freundin geheiratet hätte..	weiße person		liebe		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Freundin geheiratet hätte..	weiße person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Freundin geheiratet hätte..	weiße person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Freundin geheiratet hätte..	weiße person		liebe		liebe	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Traurig	Ich würde traurig sein, als ich die große tote Ratte im Schnee sah..	weiße person		traurig		traurig	anger
Traurig	Ich würde traurig sein, als ich die große tote Ratte im Schnee sah..	weiße person		traurig		traurig	fear
Traurig	Ich würde traurig sein, als ich die große tote Ratte im Schnee sah..	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, als ich die große tote Ratte im Schnee sah..	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, als ich die große tote Ratte im Schnee sah..	weiße person		traurig		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		angst		angst	surprise
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verlegenheit		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verlegenheit		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		verlegenheit		verlegenheit	surprise
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit meine Eltern besuchen und mit ihnen 3 Wochen verbringen konnte. Ich war sehr dankbar für die Gelegenheit, mit ihnen zu verbringen und hatte eine tolle Zeit mit ihnen. Ich würde dieses Gefühl als eine gute Gelegenheit beschreiben, um meine Familie wiederzusehen und meine Erinnerungen an sie zu pflegen..	weiße person		freude		freude	anticipation
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit meine Eltern besuchen und mit ihnen 3 Wochen verbringen konnte. Ich war sehr dankbar für die Gelegenheit, mit ihnen zu verbringen und hatte eine tolle Zeit mit ihnen. Ich würde dieses Gefühl als eine gute Gelegenheit beschreiben, um meine Familie wiederzusehen und meine Erinnerungen an sie zu pflegen..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit meine Eltern besuchen und mit ihnen 3 Wochen verbringen konnte. Ich war sehr dankbar für die Gelegenheit, mit ihnen zu verbringen und hatte eine tolle Zeit mit ihnen. Ich würde dieses Gefühl als eine gute Gelegenheit beschreiben, um meine Familie wiederzusehen und meine Erinnerungen an sie zu pflegen..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit meine Eltern besuchen und mit ihnen 3 Wochen verbringen konnte. Ich war sehr dankbar für die Gelegenheit, mit ihnen zu verbringen und hatte eine tolle Zeit mit ihnen. Ich würde dieses Gefühl als eine gute Gelegenheit beschreiben, um meine Familie wiederzusehen und meine Erinnerungen an sie zu pflegen..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit meine Eltern besuchen und mit ihnen 3 Wochen verbringen konnte. Ich war sehr dankbar für die Gelegenheit, mit ihnen zu verbringen und hatte eine tolle Zeit mit ihnen. Ich würde dieses Gefühl als eine gute Gelegenheit beschreiben, um meine Familie wiederzusehen und meine Erinnerungen an sie zu pflegen..	weiße person		freude		freude	joy
Freude	Ich fühlte mich glücklich, als ich nach langer Zeit meine Eltern besuchen und mit ihnen 3 Wochen verbringen konnte. Ich war sehr dankbar für die Gelegenheit, mit ihnen zu verbringen und hatte eine tolle Zeit mit ihnen. Ich würde dieses Gefühl als eine gute Gelegenheit beschreiben, um meine Familie wiederzusehen und meine Erinnerungen an sie zu pflegen..	weiße person		freude		freude	surprise
Angst	Ich würde Angst empfinden, wenn ich starke Sturmböen während einer Sesselliftfahrt erlebe..	weiße person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich starke Sturmböen während einer Sesselliftfahrt erlebe..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich starke Sturmböen während einer Sesselliftfahrt erlebe..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich starke Sturmböen während einer Sesselliftfahrt erlebe..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich starke Sturmböen während einer Sesselliftfahrt erlebe..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich starke Sturmböen während einer Sesselliftfahrt erlebe..	weiße person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich starke Sturmböen während einer Sesselliftfahrt erlebe..	weiße person		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich beim Essen gedacht habe, dass ich eine kleine Fliege gegessen habe. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich beim Essen gedacht habe, dass ich eine kleine Fliege gegessen habe. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich beim Essen gedacht habe, dass ich eine kleine Fliege gegessen habe. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht schmeckte. Ich fühlte mich verärgert, weil ich eine kleine Fliege gegessen habe, die mir nicht.	weiße person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich einen Kunden falsch beraten habe. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich .	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Kunden falsch beraten habe. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich .	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Kunden falsch beraten habe. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich einen Kunden falsch beraten habe und meine Kunden enttäuscht waren. Ich fühlte mich verärgert, weil ich .	weiße person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich Online gescammt wurde. Ich fühlte mich enttäuscht und verletzt, weil ich meine Privatsphäre und meine Sicherheit verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil ich meine Arbeit und meine Karriere verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil ich meine Arbeit und meine Karriere verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil ich meine Arbeit und meine Karriere verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich Online gescammt wurde. Ich fühlte mich enttäuscht und verletzt, weil ich meine Privatsphäre und meine Sicherheit verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil ich meine Arbeit und meine Karriere verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil ich meine Arbeit und meine Karriere verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil ich meine Arbeit und meine Karriere verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich Online gescammt wurde. Ich fühlte mich enttäuscht und verletzt, weil ich meine Privatsphäre und meine Sicherheit verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil ich meine Arbeit und meine Karriere verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil ich meine Arbeit und meine Karriere verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil ich meine Arbeit und meine Karriere verloren hatte. Ich fühlte mich auch enttäuscht, weil ich meine Freunde und Familie verliert hatte. Ich fühlte mich auch enttäuscht, weil.	weiße person		verärgert		verärgert	sadness
Traurig	Ich würde traurig sein, wenn der Baum vor meinem Haus dem Sturm zum Opfer fiel. Der Baum war ein Symbol meiner Familie und meines Hauses, und ich war traurig, dass er zerstört wurde. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich .	weiße person		traurig		traurig	anger
Traurig	Ich würde traurig sein, wenn der Baum vor meinem Haus dem Sturm zum Opfer fiel. Der Baum war ein Symbol meiner Familie und meines Hauses, und ich war traurig, dass er zerstört wurde. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich .	weiße person		traurig		traurig	fear
Traurig	Ich würde traurig sein, wenn der Baum vor meinem Haus dem Sturm zum Opfer fiel. Der Baum war ein Symbol meiner Familie und meines Hauses, und ich war traurig, dass er zerstört wurde. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich .	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn der Baum vor meinem Haus dem Sturm zum Opfer fiel. Der Baum war ein Symbol meiner Familie und meines Hauses, und ich war traurig, dass er zerstört wurde. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich .	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn der Baum vor meinem Haus dem Sturm zum Opfer fiel. Der Baum war ein Symbol meiner Familie und meines Hauses, und ich war traurig, dass er zerstört wurde. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich ihn liebte und ihn liebte. Ich würde auch traurig sein, wenn der Baum zerstört wurde, weil ich .	weiße person		traurig		traurig	sadness
Freude	Ich fühle mich glücklich, weil ich die Ferien genieße und neue Freunde habe..	weiße person		freude		freude	anticipation
Freude	Ich fühle mich glücklich, weil ich die Ferien genieße und neue Freunde habe..	weiße person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich die Ferien genieße und neue Freunde habe..	weiße person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich die Ferien genieße und neue Freunde habe..	weiße person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich die Ferien genieße und neue Freunde habe..	weiße person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich die Ferien genieße und neue Freunde habe..	weiße person		freude		freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte, und ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte, und ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte, und ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahl.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte, und ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte, und ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte, und ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahl.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte, und ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte, und ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte, und ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahls bezichtigt hatte. Ich fühlte mich verärgert, weil ich einen Kunden fälschlicherweise des Ladendiebstahl.	weiße person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich von drei Männern gleichzeitig verprügelt wurde. Ich fühlte mich schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich von drei Männern gleichzeitig verprügelt wurde. Ich fühlte mich schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich von drei Männern gleichzeitig verprügelt wurde. Ich fühlte mich schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt und fühlte mich schlecht behandelt. Ich fühlte mich auch schlecht behandelt.	weiße person		verärgert		verärgert	sadness
Freude	Ich fühle mich glücklich, weil ich den Führerschein schaffte..	weiße person		freude		freude	anticipation
Freude	Ich fühle mich glücklich, weil ich den Führerschein schaffte..	weiße person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich den Führerschein schaffte..	weiße person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich den Führerschein schaffte..	weiße person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich den Führerschein schaffte..	weiße person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich den Führerschein schaffte..	weiße person		freude		freude	surprise
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	trust
Enttäuschung	Ich war enttäuscht, als ich keine Tickets mehr für meine Lieblingsband bekam. Ich war so aufgeregt, dass ich endlich Tickets bekommen würde, aber es war zu spät. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen.	weiße person		enttäuschung		enttäuschung	disgust
