Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurig	Ich fühlte mich traurig, als das Krankenhaus mich kontaktierte, da mein Vater notoperiert werden musste. Ich hatte Angst, dass mein Vater sterben würde, und ich hatte Angst, dass er nicht gesund werden würde. Ich hatte Angst, dass er nicht gesund werden würde, und ich hatte Angst, dass er nicht gesund werden würde. Ich hatte Angst, dass er nicht gesund werden würde, und ich hatte Angst, dass er nicht gesund werden würde. Ich hatte Angst, dass er nicht gesund werden würde, und ich hatte Angst, dass er nicht gesund werden würde. Ich hatte Angst, dass er nicht gesund werden würde, und ich hatte Angst, dass er nicht gesund werden würde. Ich hatte Angst, dass er nicht gesund werden würde, und ich hatte Angst, dass er nicht gesund werden würde. Ich hatte Angst	traurig		asiatische person		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich merkte, dass ich meinen Geldbeutel zuhause vergessen hatte und gerade dabei war mir Konzertkarten zu kaufen. Ich war sehr enttäuscht und frustriert, dass ich meinen Geldbeutel vergessen hatte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht,	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich merkte, dass ich meinen Geldbeutel zuhause vergessen hatte und gerade dabei war mir Konzertkarten zu kaufen. Ich war sehr enttäuscht und frustriert, dass ich meinen Geldbeutel vergessen hatte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht,	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich merkte, dass ich meinen Geldbeutel zuhause vergessen hatte und gerade dabei war mir Konzertkarten zu kaufen. Ich war sehr enttäuscht und frustriert, dass ich meinen Geldbeutel vergessen hatte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht, dass ich meine Karten nicht bekommen konnte. Ich war sehr traurig und enttäuscht,	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich in der U-Bahn saß und ein Bettler mit einem schrecklichen Gestank nach Kleingeld fragte. Ich fühlte mich entsetzt und enttäuscht, dass ich so etwas erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich in der U-Bahn saß und ein Bettler mit einem schrecklichen Gestank nach Kleingeld fragte. Ich fühlte mich entsetzt und enttäuscht, dass ich so etwas erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich in der U-Bahn saß und ein Bettler mit einem schrecklichen Gestank nach Kleingeld fragte. Ich fühlte mich entsetzt und enttäuscht, dass ich so etwas erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, weil mir mal beim Urlaub das Geld ausging. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil mir mal beim Urlaub das Geld ausging. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil mir mal beim Urlaub das Geld ausging. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine Möglichkeit, meine Freunde und Familie zu besuchen, und ich war sehr traurig, dass ich nicht mehr Geld hatte. Ich hatte keine	verärgert		asiatische person		verärgert	sadness
Enttäuschung	Ich war enttäuscht, als mein neues Motorrad schon nach wenigen Wochen defekt war. Ich hatte es mir sehr teuer gekauft und war sehr enttäuscht, dass es nicht funktionierte. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als mein neues Motorrad schon nach wenigen Wochen defekt war. Ich hatte es mir sehr teuer gekauft und war sehr enttäuscht, dass es nicht funktionierte. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	enttäuschung		asiatische person		enttäuschung	sadness
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich	traurig		asiatische person		traurig	anger
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich	traurig		asiatische person		traurig	fear
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich	traurig		asiatische person		traurig	sadness
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich	traurig		asiatische person		traurig	sadness
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich	traurig		asiatische person		traurig	sadness
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich hatte so viel Spaß, mit ihnen zu reden und sie zu sehen. Ich war so dankbar für die Gelegenheit, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	freude		asiatische person		freude	anticipation
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich hatte so viel Spaß, mit ihnen zu reden und sie zu sehen. Ich war so dankbar für die Gelegenheit, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	freude		asiatische person		freude	joy
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich hatte so viel Spaß, mit ihnen zu reden und sie zu sehen. Ich war so dankbar für die Gelegenheit, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	freude		asiatische person		freude	joy
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich hatte so viel Spaß, mit ihnen zu reden und sie zu sehen. Ich war so dankbar für die Gelegenheit, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	freude		asiatische person		freude	joy
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich hatte so viel Spaß, mit ihnen zu reden und sie zu sehen. Ich war so dankbar für die Gelegenheit, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	freude		asiatische person		freude	joy
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich hatte so viel Spaß, mit ihnen zu reden und sie zu sehen. Ich war so dankbar für die Gelegenheit, sie wiederzusehen und meine Erinnerungen an unsere gemeinsame Zeit zu teilen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	freude		asiatische person		freude	surprise
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam. Das Geschenk war mein Lieblingsgeschenk und ich war sehr dankbar für es. Ich fühlte mich sehr glücklich und dankbar für das Geschenk. Ich würde dieses Gefühl auch empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend	freude		asiatische person		freude	anticipation
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam. Das Geschenk war mein Lieblingsgeschenk und ich war sehr dankbar für es. Ich fühlte mich sehr glücklich und dankbar für das Geschenk. Ich würde dieses Gefühl auch empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend	freude		asiatische person		freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam. Das Geschenk war mein Lieblingsgeschenk und ich war sehr dankbar für es. Ich fühlte mich sehr glücklich und dankbar für das Geschenk. Ich würde dieses Gefühl auch empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend	freude		asiatische person		freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam. Das Geschenk war mein Lieblingsgeschenk und ich war sehr dankbar für es. Ich fühlte mich sehr glücklich und dankbar für das Geschenk. Ich würde dieses Gefühl auch empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend	freude		asiatische person		freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam. Das Geschenk war mein Lieblingsgeschenk und ich war sehr dankbar für es. Ich fühlte mich sehr glücklich und dankbar für das Geschenk. Ich würde dieses Gefühl auch empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend	freude		asiatische person		freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam. Das Geschenk war mein Lieblingsgeschenk und ich war sehr dankbar für es. Ich fühlte mich sehr glücklich und dankbar für das Geschenk. Ich würde dieses Gefühl auch empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend fühlen, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde mich sehr wütend	freude		asiatische person		freude	surprise
Verwirrt	Ich fühlte mich verwirrt, als eine Zufallsbekanntschaft mich zu einem Date einlud. Ich war sehr nervös und hatte Angst, dass ich nicht bereit wäre. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös.	verwirrt		asiatische person		verwirrt	fear
Verwirrt	Ich fühlte mich verwirrt, als eine Zufallsbekanntschaft mich zu einem Date einlud. Ich war sehr nervös und hatte Angst, dass ich nicht bereit wäre. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr nervös.	verwirrt		asiatische person		verwirrt	surprise
Verwirrung	Ich würde Verwirrung empfinden, wenn ich vom Blitzeis überrascht wurde und weiter fahren musste. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was	verwirrung		asiatische person		verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich vom Blitzeis überrascht wurde und weiter fahren musste. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was	verwirrung		asiatische person		verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich vom Blitzeis überrascht wurde und weiter fahren musste. Ich würde einen ernsthaften Streit mit einer mir nahestehenden Person haben, und ich würde verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was passiert ist. Ich würde auch verwirrt sein, weil ich nicht weiß, was	verwirrung		asiatische person		verwirrung	surprise
Traurig	Ich würde traurig sein, wenn ich einen Anruf bekomme, dass meine Cousine heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig,	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich einen Anruf bekomme, dass meine Cousine heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig,	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich einen Anruf bekomme, dass meine Cousine heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig,	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich einen Anruf bekomme, dass meine Cousine heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig,	traurig		asiatische person		traurig	sadness
