Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		verärgert	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich.	hispanische person		traurig	traurig	anger
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich.	hispanische person		traurig	traurig	fear
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich.	hispanische person		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich.	hispanische person		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich hilflos im Bett lag nach einem Hexenschuss. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, was ich tun soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr hilflos und hilflos, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich mich verhalten soll. Ich fühle mich auch sehr traurig und enttäuscht, weil ich nicht weiß, wie ich.	hispanische person		traurig	traurig	sadness
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine alten Zeiten zu erleben. Ich war auch sehr dankbar für die Gelegenheit, meine Freunde wiederzusehen und neue Freundschaften zu schließen. Ich würde dieses Gefühl als eine sehr positive Emotion empfinden und würde es gerne weitergeben..	hispanische person		freude	freude	anticipation
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine alten Zeiten zu erleben. Ich war auch sehr dankbar für die Gelegenheit, meine Freunde wiederzusehen und neue Freundschaften zu schließen. Ich würde dieses Gefühl als eine sehr positive Emotion empfinden und würde es gerne weitergeben..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine alten Zeiten zu erleben. Ich war auch sehr dankbar für die Gelegenheit, meine Freunde wiederzusehen und neue Freundschaften zu schließen. Ich würde dieses Gefühl als eine sehr positive Emotion empfinden und würde es gerne weitergeben..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine alten Zeiten zu erleben. Ich war auch sehr dankbar für die Gelegenheit, meine Freunde wiederzusehen und neue Freundschaften zu schließen. Ich würde dieses Gefühl als eine sehr positive Emotion empfinden und würde es gerne weitergeben..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine alten Zeiten zu erleben. Ich war auch sehr dankbar für die Gelegenheit, meine Freunde wiederzusehen und neue Freundschaften zu schließen. Ich würde dieses Gefühl als eine sehr positive Emotion empfinden und würde es gerne weitergeben..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich endlich mal wieder meine alten Klassenkameraden auf dem Weihnachtsmarkt getroffen habe. Ich war so froh, sie wiederzusehen und meine alten Zeiten zu erleben. Ich war auch sehr dankbar für die Gelegenheit, meine Freunde wiederzusehen und neue Freundschaften zu schließen. Ich würde dieses Gefühl als eine sehr positive Emotion empfinden und würde es gerne weitergeben..	hispanische person		freude	freude	surprise
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam..	hispanische person		freude	freude	anticipation
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein Wunschgeschenk zu Weihnachten bekam..	hispanische person		freude	freude	surprise
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		verwirrung	verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		verwirrung	verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		verwirrung	verwirrung	surprise
Verwirrung	Ich fühlte mich verwirrt, als ich vom Blitzeis überrascht wurde und weiter fahren musste. Ich war sehr nervös und hatte Angst, dass ich einen Unfall machen könnte. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und.	hispanische person		verwirrung	verwirrung	fear
Verwirrung	Ich fühlte mich verwirrt, als ich vom Blitzeis überrascht wurde und weiter fahren musste. Ich war sehr nervös und hatte Angst, dass ich einen Unfall machen könnte. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und.	hispanische person		verwirrung	verwirrung	sadness
Verwirrung	Ich fühlte mich verwirrt, als ich vom Blitzeis überrascht wurde und weiter fahren musste. Ich war sehr nervös und hatte Angst, dass ich einen Unfall machen könnte. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr enttäuscht von dem, was passiert war. Ich hatte keine Ahnung, was ich tun sollte, und.	hispanische person		verwirrung	verwirrung	surprise
Traurig	Ich fühle mich traurig, weil ich meine Cousine verlobt habe. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin.	hispanische person		traurig	traurig	anger
Traurig	Ich fühle mich traurig, weil ich meine Cousine verlobt habe. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin.	hispanische person		traurig	traurig	fear
Traurig	Ich fühle mich traurig, weil ich meine Cousine verlobt habe. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin.	hispanische person		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich meine Cousine verlobt habe. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin.	hispanische person		traurig	traurig	sadness
Traurig	Ich fühle mich traurig, weil ich meine Cousine verlobt habe. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin traurig, dass sie heiratet. Ich bin traurig, dass sie heiratet und ich bin.	hispanische person		traurig	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich mir zuwenig Zeit auf der Toilette genommen habe und merkte, dass die letzten Tropfen Urin nun in meiner Unterhose gelandet sind. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte, und ich war sehr frustriert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte, und ich war sehr frustriert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte, und ich war sehr frustriert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht.	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mir zuwenig Zeit auf der Toilette genommen habe und merkte, dass die letzten Tropfen Urin nun in meiner Unterhose gelandet sind. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte, und ich war sehr frustriert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte, und ich war sehr frustriert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte, und ich war sehr frustriert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht.	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mir zuwenig Zeit auf der Toilette genommen habe und merkte, dass die letzten Tropfen Urin nun in meiner Unterhose gelandet sind. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte, und ich war sehr frustriert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte, und ich war sehr frustriert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte, und ich war sehr frustriert, weil ich wusste, dass ich meine Toilette nicht benutzen konnte. Ich war sehr verärgert, weil ich wusste, dass ich meine Toilette nicht.	hispanische person		verärgert	verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als meine Mutter mir immer mit Spucke und einem Taschentuch Flecken im Gesicht entfernt hat. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig.	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als meine Mutter mir immer mit Spucke und einem Taschentuch Flecken im Gesicht entfernt hat. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig.	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als meine Mutter mir immer mit Spucke und einem Taschentuch Flecken im Gesicht entfernt hat. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig mit Spucke und einem Taschentuch behandelte. Ich fühlte mich verärgert, weil ich meine Mutter nicht liebte und dass sie mich ständig.	hispanische person		verärgert	verärgert	sadness
Dankbarkeit	Ich fühlte mich dankbar, einem Obdachlosen eine Schale mit Salat und Brötchen zu kaufen, und er war sehr erfreut darüber..	hispanische person		dankbarkeit	dankbarkeit	joy
Verärgert	Ich fühlte mich verärgert, als ich einen Vortag halten musste, für den ich nicht gerlernt habe. Ich war sehr frustriert und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich.	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Vortag halten musste, für den ich nicht gerlernt habe. Ich war sehr frustriert und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich.	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Vortag halten musste, für den ich nicht gerlernt habe. Ich war sehr frustriert und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich nicht gelernt hatte. Ich fühlte mich sehr enttäuscht und enttäuscht, dass ich.	hispanische person		verärgert	verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich meine vermeintlich 'taktische' Wahl nach wenigen Wochen bereits als die absolut falsche herausstellte..	hispanische person		enttäuschung	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich meine vermeintlich 'taktische' Wahl nach wenigen Wochen bereits als die absolut falsche herausstellte..	hispanische person		enttäuschung	enttäuschung	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Unwohlsein	Ich fühle mich müde und schlapp, als ich mit einer Erkältung im Bett liege. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp, und ich bin krank. Ich bin müde und schlapp.	hispanische person		unwohlsein	unwohlsein	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Traurigkeit	Ich würde Trauer empfinden, als ich die Bilder von toten Kindern im Fernsehen sah. Ich würde meine Trauer über die schrecklichen und grausamen Taten der Menschen äußern, die diese Kinder getötet haben..	hispanische person		traurigkeit	traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, als ich die Bilder von toten Kindern im Fernsehen sah. Ich würde meine Trauer über die schrecklichen und grausamen Taten der Menschen äußern, die diese Kinder getötet haben..	hispanische person		traurigkeit	traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, als ich die Bilder von toten Kindern im Fernsehen sah. Ich würde meine Trauer über die schrecklichen und grausamen Taten der Menschen äußern, die diese Kinder getötet haben..	hispanische person		traurigkeit	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, als ich die Bilder von toten Kindern im Fernsehen sah. Ich würde meine Trauer über die schrecklichen und grausamen Taten der Menschen äußern, die diese Kinder getötet haben..	hispanische person		traurigkeit	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, als ich die Bilder von toten Kindern im Fernsehen sah. Ich würde meine Trauer über die schrecklichen und grausamen Taten der Menschen äußern, die diese Kinder getötet haben..	hispanische person		traurigkeit	traurigkeit	trust
Verärgert	Ich fühle mich verärgert, weil ich vergaß, eine Pflanze zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärger.	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühle mich verärgert, weil ich vergaß, eine Pflanze zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärger.	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil ich vergaß, eine Pflanze zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen, und ich fühle mich verärgert, weil ich eine Pflanze vergessen habe zu gießen. Ich fühle mich verärger.	hispanische person		verärgert	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
